-0.0533795207738876,0.357266545295715,0.403228759765625,0.104045890271664,-1.83317112922668,-0.188920080661774,0.0688806176185608,-3.20038533210754,-0.179177179932594,0.830538511276245,-0.377296656370163,-2.61461687088013,-0.2590571641922,-1.53121268749237,-0.538943469524384,-0.754063427448273,-0.749684274196625,-0.0613808669149876,-0.432600498199463,-0.608051478862762,-1.99488997459412,-0.520172655582428,0.191509827971458,-0.133573099970818,-1.52262496948242,-0.275794088840485,0.128044605255127,1.59789073467255,-0.753510534763336,-0.518458127975464,-1.04598641395569,-1.67196607589722,-1.44334602355957,-1.45114398002625,0.146224707365036,-0.353248655796051,-1.87255024909973,-0.171900987625122,-1.13716876506805,-0.85763943195343,0.506268501281738,-2.04086327552795,0.205278053879738,-1.56334710121155,0.552597343921661,-0.00290505518205464,-1.46764361858368,-0.0869567841291428,0.173778757452965,-1.63659512996674,1.14264619350433,-2.23371171951294,-0.0600818954408169,-0.0737981796264648,-0.459828466176987,-0.880970299243927,-0.453064739704132,-2.01153540611267,-0.534145593643188,0.0622372180223465,-1.21919131278992,-0.426599055528641,-2.08730626106262,-1.38430213928223,0.27301225066185,-2.27824378013611,-1.8690687417984,-1.59006297588348,-1.87813663482666,-0.565949559211731,-0.260197579860687,0.055357102304697,-0.192343607544899,-0.0970942974090576,-0.740079402923584,0.440697222948074,-1.17076349258423,-0.80881267786026,-0.21369780600071,-0.0631440207362175,0.559353113174438,0.996236026287079,-1.91867744922638,-0.472566783428192,-0.411086052656174,-0.13927985727787,0.0273235104978085,-0.596210896968842,-1.64886164665222,-1.45190513134003,-0.111962012946606,0.019142959266901,-1.61597037315369,-1.86461687088013,0.407214105129242,-0.816052734851837,-1.54968440532684,0.997520327568054,-0.507407963275909,-0.789402067661285,-0.122234292328358,-0.759377717971802,-1.21663820743561,0.733442783355713,-0.87908262014389,-2.00401854515076,-0.74844753742218,-1.80508899688721,1.45427143573761,-0.862673163414001,-0.458587437868118,-0.737522840499878,0.0938803926110268,-0.194605529308319,1.00099098682404,-1.72643959522247,-0.243813067674637,-0.140203669667244,-0.0896545499563217,-0.601952075958252,-2.94381237030029,-0.334770917892456,0.805735051631927,-2.18080806732178,0.368685036897659,-1.56946909427643,0.579553008079529,-0.41915836930275,0.0141192534938455,0.580770373344421,-0.482429474592209,-1.83115315437317,-0.392499834299088,-1.30075252056122,-1.81950545310974,0.113097719848156,-1.88871157169342,-0.59412008523941,-0.581215798854828,-0.368723928928375,-0.247058138251305,-0.323277056217194,-1.33234846591949,-0.260476112365723,0.13506954908371,0.121652856469154,-0.766507983207703,-0.63588410615921,0.348954707384109,-1.30960524082184,1.08118891716003,-0.0211161151528358,-0.631509780883789,-0.385035574436188,0.109537705779076,-0.830895364284515,-0.0750667378306389,-1.56053590774536,0.525188565254211,-0.542957723140717,-1.03905820846558,-0.0792380049824715,-0.127184689044952,0.920961678028107,-1.08317124843597,-0.835672378540039,-1.16450560092926,-0.435214787721634,-1.10959827899933,-0.509026348590851,-0.864407062530518,0.0437875054776669,-0.683140575885773,-0.244713515043259,-1.01397490501404,-1.08835005760193,-0.539918661117554,-0.0782280713319778,0.863211393356323,-2.2886962890625,-1.28357315063477,-1.09154260158539,0.342032164335251,-1.80292797088623,0.219300761818886,-1.38973760604858,0.942643046379089,-1.96249842643738,0.180823534727097,0.189614027738571,-0.287186861038208,0.172418460249901,-0.988931953907013,-0.972366571426392,0.0719499066472054,-0.778168559074402,1.17795777320862,-1.42750906944275,-0.556684136390686,0.441352486610413,-1.35314035415649,-0.69715404510498,-2.13744354248047,-0.855208516120911,-0.543066740036011,-1.51464676856995,-0.668252170085907,-0.249352157115936,-0.0467534586787224,0.321434795856476,0.612309575080872,-0.504605412483215,-0.185662388801575,-1.03431856632233,-0.60916668176651,-0.298102289438248,-0.188448831439018,0.349345982074738,-0.155842021107674,-0.387052297592163,0,1.27746379375458,0.709839761257172,0.00338848447427154,0.530135273933411,-2.24356698989868,-0.310028076171875,-0.578436970710754,0.338173121213913,0.442260414361954,-1.84448575973511,-0.551641941070557,-0.381941020488739,-0.0937026590108871,-0.632774472236633,0.203390166163445,-0.456173062324524,-0.289337605237961,0.554787874221802,-0.816601514816284,0.433127522468567,-0.916238963603973,0.0778787061572075,-0.205926135182381,1.20005393028259,-2.48674964904785,0.780246913433075,-0.758150160312653,-1.7891833782196,-0.00352070853114128,-1.63215029239655,-0.6976158618927,-1.11663854122162,-0.0126700894907117,-0.22653192281723,-0.0485090166330338,-0.975956857204437,-0.143967911601067,0.444912046194077,-1.95779621601105,0.234013736248016,-2.83081603050232,0.0156779494136572,0.432380259037018,1.20788419246674,-0.462622910737991,-0.909703195095062,-0.823554456233978,-0.109364673495293,-1.62058877944946,-0.0405353978276253,-0.92415851354599,-0.603045105934143,-3.0385365486145,-0.953116118907928,-0.0530556552112103,0.190048649907112,-0.363619178533554,-1.99707961082458,-0.98090660572052,0.100055262446404,-2.38220047950745,-0.437559634447098,-0.868914425373077,-0.426506191492081,-0.0604134313762188,-1.15972912311554,-0.933185994625092,0.66391783952713,-1.05368447303772,-2.27682542800903,0.358483880758286,0.00589211052283645,-0.537126243114471,-0.752680361270905,-1.07146620750427,0.100049659609795,-0.0361275598406792,-0.402711272239685,-0.186938181519508,-0.490544676780701,0.884476006031036,-0.622791826725006,-0.902889370918274,-0.638354420661926,0.73466157913208,-1.22017478942871,0.236891612410545,-1.04955542087555,-0.316357851028442,-0.426634758710861,0.335599303245544,-2.27159929275513,-1.42297530174255,-0.345458209514618,0.132006630301476,-1.65212059020996,-0.285323709249496,-2.09534430503845,0.400937855243683,-1.28848004341125,-2.50359773635864,-0.656297564506531,-1.59485828876495,-0.894521832466125,-0.388261735439301,-0.270791053771973,-0.363350808620453,-0.382439792156219,0.020539429038763,-0.385665833950043,-0.866208970546722,0.0312908031046391,0.0334879979491234,-1.54994964599609,-1.33194434642792,0.0294433031231165,1.70125079154968,-0.942380130290985,0.065263144671917,-0.724261820316315,-0.111247777938843,-0.166752442717552,-1.33824741840363,0,0.113608866930008,0.0995781049132347,-0.187658816576004,-2.002596616745,-0.153970375657082,0.560838580131531,0.0843138247728348,-0.527622878551483,-0.275641977787018,-0.217575758695602,-0.188297554850578,-0.47505846619606,0.50174081325531,-1.41618478298187,-1.52442765235901,-1.92197620868683,-0.309987276792526,0.134848654270172,-1.10895657539368,-0.186925008893013,-0.829730033874512,-0.464568674564362,-0.348943263292313,-0.0614971667528152,-0.409141153097153,-0.784885942935944,-0.596000552177429,0.13673660159111,-0.912148654460907,-1.78443586826324,-1.01396834850311,-0.34672549366951,0.231501027941704,-0.712613940238953,-0.01719362847507,-0.293570697307587,0.0385674387216568,-1.46459829807281,-1.00210237503052,-1.35611546039581,-1.30580687522888,-1.18387389183044,-1.42517101764679,-0.676539599895477,-1.38916647434235,-0.370489627122879,-0.464202582836151,-0.160403519868851,-0.985514879226685,-1.48461186885834,-2.40928387641907,-0.063800148665905,-0.352447718381882,-0.672525644302368,-0.63674783706665,-0.458457440137863,-1.3880832195282,0.0294228531420231,-0.00255155074410141,-1.51331782341003,-1.823366522789,-0.351881593465805,-0.124206081032753,0.822475969791412,0.345288246870041,-0.147303208708763,-0.761515736579895,-0.951374351978302,0.0505424253642559,-0.0238099209964275,0.21075040102005,-0.159306585788727,-0.775467932224274,-1.7139995098114,-0.892943739891052,-2.47801232337952,-0.607490062713623,-1.55615842342377,-0.399961560964584,-0.204427182674408,-0.0192323438823223,0.38957467675209,-0.319841355085373,-0.401327908039093,-1.43977856636047,-1.14531874656677,-0.182658672332764,-0.154430389404297,0.0733323693275452,-0.298760503530502,-1.77726304531097,-0.0557606369256973,-0.151238024234772,-0.865338146686554,0.096814788877964,-0.468620091676712,-0.81237667798996,-3.27006673812866,-0.0443777553737164,0.329785704612732,-0.174894407391548,-1.26907885074615,-0.01137023139745,-0.896195113658905,-0.638606429100037,-1.05744338035583,-0.855686128139496,-0.690728843212128,-1.75820577144623,0.260078012943268,0.36980527639389,-0.972180545330048,-1.22939574718475,0.42155447602272,-0.476106345653534,-0.384984999895096,-2.07934975624084,0.775195717811584,-0.0329997204244137,-2.51740860939026,-0.116588987410069,-0.718093395233154,-2.2174699306488,-0.738701105117798,-0.728511810302734,0.0113599849864841,-0.0476646907627583,-0.600200057029724,-0.630353927612305,-1.68104696273804,-1.35115051269531,-2.4230489730835,-0.93211555480957,-1.82166373729706,-1.60709881782532,1.41861951351166,-0.211557358503342,-0.135410889983177,-1.2604171037674,-0.893257677555084,0,-0.0275423731654882,0.179236605763435,-2.15519309043884,-0.177513867616653,0.397041022777557,-0.623790502548218,-0.271405160427094,-0.432725816965103,0.213497370481491,-0.755754351615906,0.881110548973083,-1.72029781341553,-1.56450140476227,-0.370131641626358,-0.0581556707620621,-2.21423506736755,0.195535242557526,0.0611472576856613,-0.209965169429779,-3.21530890464783,0.174362033605576,0.209550827741623,-0.826089084148407,-1.01652324199677,0.0787163153290749,-0.832076728343964,0.146446630358696,-0.0882617607712746,-0.379259258508682,-2.57569622993469,-1.99428701400757,0.105054542422295,0,-1.35315251350403,-0.662377893924713,-0.808612704277039,-0.513854503631592,-0.395950853824615,0.066230021417141,-0.0716535225510597,0.654941856861115,0.423480272293091,0.0861416831612587,0.101599484682083,-1.14862728118896,0.66138619184494,-0.00805893912911415,-1.09901738166809,0.0412027612328529,-0.855459272861481,0.0487364791333675,-0.496152460575104,-0.811006605625153,-1.7819492816925,-1.31570053100586,0.276305943727493,-1.01821887493134,-0.517855286598206,-1.05364441871643,-1.04197335243225,-0.240695998072624,-0.510655522346497,-0.611412584781647,-0.908776760101318,-1.38834500312805,0.099113255739212,0.580031275749207,0.455240190029144,0.13910685479641,-2.01002907752991,-1.72895967960358,0.256477266550064,-0.749193489551544,-1.20872795581818,-1.26489543914795,0.267124176025391,-0.284896433353424,-1.77420699596405,0.160125270485878,-0.262382835149765,-0.83784282207489,-0.648972690105438,-0.0390644334256649,-0.44499683380127,-0.289348602294922,0.5784010887146,-1.88993012905121,-0.849931418895721,-1.0321124792099,0.19738282263279,0.475940465927124,-0.717442154884338,-1.87428998947144,-1.94811475276947,-1.3253561258316,-1.27552056312561,-0.706584692001343,0.157308831810951,-0.126466080546379,-0.0872465297579765,0.386162668466568,-2.29866862297058,0.525313377380371,-0.315373241901398,-0.709565043449402,-0.367151588201523,-1.8602739572525,-2.40300416946411,0.884428799152374,-0.0406343340873718,-1.78566074371338,-1.08836770057678,-1.37669062614441,0.182273015379906,-0.65097963809967,0.430133610963821,0.0299684312194586,-1.39746868610382,0.0485489927232265,0.272314816713333,-0.570090651512146,-1.37218761444092,-0.0927666127681732,0.987392604351044,-0.22090645134449,-0.861612617969513,0.570270299911499,-0.427934855222702,-0.438869595527649,-0.184505000710487,-1.83426642417908,-0.255709767341614,0.427039861679077,-1.60469281673431,-0.275896430015564,-0.412422567605972,-0.427751481533051,-2.2201554775238,-1.59945917129517,-0.821273684501648,-0.794240176677704,-1.90201008319855,-0.737698078155518,-0.265383392572403,-0.723510384559631,-0.686015784740448,0.326819092035294,-0.227728769183159,0,0.0155450133606791,0.442152112722397,-0.787331163883209,-0.0984351933002472,1.12777924537659,-0.826456248760223,-1.30447733402252,0,-2.00717306137085,-0.067755289375782,-0.0137399043887854,-0.0788248330354691,-0.579322934150696,-0.642269015312195,-1.41406667232513,-0.118259705603123,0.319435626268387,-2.73836851119995,-1.02205324172974,-1.53079235553741,0.138074159622192,1.48025953769684,-0.816124737262726,-1.65711176395416,-1.39206540584564,0.728779137134552,-0.526456773281097,0.685722231864929,-0.0583813078701496,-0.058924026787281,-0.919749319553375,-0.498486310243607,0.598847508430481,-0.146217748522758,-1.23887884616852,-1.80133867263794,-2.81649923324585,0.432550758123398,-0.718125998973846,-0.475110471248627,0.340285301208496,-0.472709208726883,0.0731803402304649,0.171417593955994,-0.507276058197021,-0.2002894282341,0.282923221588135,-0.956627488136292,-0.382373332977295,-1.27828705310822,-0.383694559335709,0.467149525880814,-0.604516923427582,-0.70782482624054,-0.966519415378571,-0.833503603935242,0.140497326850891,-2.28306937217712,0.20379975438118,-0.745920360088348,-1.26659429073334,-0.669527590274811,0.853551983833313,-2.24912261962891,-1.24357378482819,-1.95592963695526,-1.15046513080597,0.362490296363831,0.263834625482559,-0.750906944274902,0.48154479265213,-0.342062205076218,-3.35968518257141,-0.845641255378723,0.301449060440063,0.802493035793304,-0.865725755691528,-1.2054979801178,0.485451400279999,0.0709464251995087,-1.82451677322388,-0.653649747371674,0.0541632249951363,0.773411512374878,-0.573285937309265,0.0440554991364479,-1.10769498348236,-0.203782707452774,-0.570446312427521,0.324458360671997,-0.933641195297241,-0.777451813220978,-2.88992118835449,-0.303336292505264,-0.713990807533264,-0.310335606336594,-0.855511605739594,-1.81333374977112,-0.347192734479904,-0.986183702945709,0.236466690897942,0.153377950191498,-2.05887842178345,-0.303221642971039,1.21838617324829,0.439748764038086,-0.644731044769287,-0.840608417987823,0.376830518245697,-1.35285198688507,-1.11228704452515,-1.08184456825256,-1.59809982776642,-0.746894538402557,-0.444394022226334,-1.85047209262848,-1.9850412607193,0.186432585120201,-1.87593269348145,0.11370050162077,0.231885254383087,-0.891398966312408,0.365832060575485,-1.57267677783966,-0.418584495782852,-0.294695764780045,0.16014601290226,-0.683037936687469,-0.529547274112701,-0.156646311283112,-0.334691077470779,-0.728464663028717,-0.464374750852585,-1.79678976535797,-0.196215063333511,0.260589361190796,-0.267943173646927,-1.43826448917389,-0.460998952388763,-0.780157387256622,-0.270935237407684,-0.620218634605408,-1.8790237903595,0.310649007558823,-0.0323321260511875,-1.45896828174591,-0.856985807418823,-1.15550792217255,0.119000621140003,1.79041528701782,-0.377644777297974,-0.0940070599317551,0.0707510486245155,-1.23641705513,-1.80575919151306,-0.800575852394104,-0.540652751922607,0.118980646133423,1.34944641590118,-1.13734805583954,0.382408142089844,-1.56791484355927,-0.959885120391846,-0.589777112007141,0.604624032974243,-0.996021151542664,-1.29080712795258,-0.00534966634586453,-1.04073524475098,-0.290514051914215,-1.22987127304077,-0.934989988803864,-0.241032138466835,0,0.577220320701599,-0.228401958942413,-1.28772306442261,-0.103299506008625,-0.0560386590659618,0.361892104148865,0.171515688300133,-0.559897840023041,-0.727003753185272,0.607100367546082,-1.72118699550629,-0.322535246610641,-0.549433171749115,-0.664628088474274,-1.37272584438324,-0.25056067109108,-2.00222826004028,-0.00053137366194278,-0.281887918710709,-0.521775305271149,-0.676022112369537,0.543434381484985,-1.85894548892975,-0.431329697370529,-1.00668799877167,-1.00057566165924,-2.34540510177612,-1.96827924251556,-0.0923202931880951,-0.179243013262749,-0.922106802463531,0.734340012073517,0.698926985263824,-0.894480764865875,-1.04032039642334,-0.808547616004944,0.0461136996746063,0.391205102205276,-0.638859570026398,-1.87253725528717,-1.40031063556671,0.0685007125139236,-0.0641116872429848,0.297380536794662,-0.930675566196442,-1.33630299568176,-0.325594127178192,-1.50406038761139,0.000204626936465502,-0.26339516043663,-0.524767875671387,-1.06261253356934,0.678089141845703,-0.263714104890823,-0.581209599971771,-0.163489833474159,0.385933488607407,-0.666412055492401,-0.957223176956177,-0.721745073795319,-0.215605676174164,-0.430609524250031,0.127535298466682,-0.510087311267853,-0.439112156629562,0.388924688100815,-0.378929704427719,-0.95085734128952,-0.530157864093781,-0.885348856449127,-0.389254719018936,-2.80817365646362,-0.111460663378239,-0.0130917197093368,-0.714901089668274,-1.84841525554657,-0.141603097319603,-1.76851677894592,-0.632957816123962,-0.507334351539612,0.614307105541229,-0.759314715862274,-1.84691178798676,1.37879872322083,0.433143228292465,-2.07704186439514,-1.11860549449921,-3.30940318107605,-1.02197635173798,0.0778264328837395,0.112896740436554,-0.61588180065155,-1.00884091854095,-0.282441228628159,1.29717302322388,-1.94450843334198,-0.749070167541504,-1.02212417125702,0.0478253662586212,-0.265564650297165,0.66549414396286,-0.788515686988831,0.0547641068696976,0.153482466936111,-0.706781625747681,0.472567856311798,-0.358508557081223,-1.88995170593262,-0.646961450576782,0.513048470020294,0.0888500362634659,0.327053278684616,0.0336384326219559,-1.23030436038971,-0.443452000617981,-0.168547034263611,0,0.417812675237656,-1.89018940925598,-1.31313395500183,-0.18602554500103,-0.775088608264923,-1.52812433242798,-1.35279667377472,0.0979889184236526,0.528266191482544,-0.78363025188446,-1.02335941791534,0.575798332691193,-0.450928956270218,-0.973502576351166,0.808294355869293,-0.356101512908936,-0.852100670337677,-0.27258637547493,-1.15633189678192,-0.318803906440735,-1.54428696632385,-0.568203508853912,-1.6086231470108,-0.0399770364165306,-0.354460835456848,0,-0.420446842908859,-1.66049563884735,-1.06526482105255,-0.474022269248962,-0.123614117503166,0.14907705783844,-0.1062982827425,0.243649989366531,-0.173915728926659,0.0371039994060993,-1.17041611671448,-0.690367698669434,0.403282642364502,-0.196021884679794,-0.275043964385986,-1.0823233127594,0.25163009762764,-0.752808511257172,-0.368323475122452,-0.625326812267303,-1.51717805862427,-2.07811117172241,-1.37960731983185,-0.907530665397644,-0.298974424600601,-0.423977792263031,-1.30806910991669,-1.08992910385132,-0.116471953690052,-0.873913586139679,-0.330445051193237,-0.42044734954834,0.820000410079956,0.188790827989578,0,0.881574749946594,0.535707771778107,-0.254496842622757,0.511086881160736,-0.512426435947418,-0.264199107885361,-0.669480323791504,-1.03054261207581,-0.440702319145203,-0.0965879485011101,-0.13896656036377,-0.0694329813122749,-0.374667853116989
