-0.262206	1678	-4.593008	283	-0.262206	1338	-3.845595	244
0.177142	131725	5.239684	166294	0.177142	81665	3.260379	86419
-0.174860	25330	3.301852	149301	-0.174860	17631	-2.823282	24495
0.263158	31549	4.012538	6044	0.263158	22285	4.012538	3985
-0.331787	27708	-4.436056	109825	-0.331787	19495	-4.210765	15297
0.182710	48594	3.906853	28953	0.182710	34119	3.262385	6079
-0.281337	31607	-4.160517	91547	-0.281337	22326	-3.198503	62858
0.281970	31549	5.747702	11311	0.281970	22285	5.747702	7426
-0.336788	35498	-4.150370	28913	-0.336788	25141	-3.850177	35475
-0.276477	31669	-4.436954	11311	-0.276477	22368	-4.436954	7426
-0.223968	44025	4.248664	63106	-0.223968	30959	3.864577	40682
0.193847	31551	2.925768	126660	0.193847	22287	-2.794791	19937
-0.212040	3498	4.132555	149301	-0.212040	2462	-2.817509	1038
-0.176549	27982	-3.118539	9295	-0.176549	19662	-3.118539	6075
-0.191555	35358	5.071924	155317	0.169757	5655	4.130120	98224
-0.173886	181611	-4.423735	166294	0.173353	9214	-2.846713	99453
-0.198634	43965	-4.066460	166138	-0.197177	22327	-3.711740	102436
0.166440	10830	5.324524	166294	0.166440	7303	2.589844	13275
-0.228288	14153	-4.065973	26616	-0.228288	9324	-4.065973	18738
-0.227399	31563	-3.572295	31562	-0.209239	22288	-3.374143	22288
0.245802	104072	4.175948	104072	0.237306	10970	3.413945	17433
-0.197499	27984	3.317253	168503	-0.197499	19664	2.983837	44523
0.239860	2483	-4.153858	149711	0.239860	1836	3.817032	3825
-0.167881	49305	2.872805	181080	-0.167881	34689	-2.585787	34689
-0.373970	35460	-5.032854	17597	-0.373970	25109	-4.630766	11966
0.214527	48840	3.217173	17487	0.214527	34338	2.741149	37998
-0.326134	24573	-6.534728	53830	-0.326134	17114	-3.765380	40302
0.272895	28039	3.783643	71569	0.272895	19702	3.783643	48353
0.180332	3055	3.590906	166294	0.180332	2259	-3.109493	8872
0.212289	4850	2.801535	179133	0.212289	3324	-2.545064	50642
-0.297957	31608	-4.200720	116039	-0.297957	22327	-3.888297	7451
-0.260308	31549	-4.928954	9319	-0.260308	22285	-4.928954	6099
0.283507	7842	5.007878	15637	0.283507	5183	5.007878	10508
-0.282789	24803	-3.943470	580	-0.282789	17230	-3.943470	514
0.279514	35557	4.146661	181955	0.279514	25185	3.476430	75023
0.244733	142607	3.491086	139419	-0.199172	14910	2.780076	105163
0.233178	11933	3.378259	5931	0.233178	7884	3.378259	3881
-0.205306	18389	3.821418	125220	-0.205306	12483	-2.846029	19350
0.215712	18899	4.061252	23064	0.215712	12811	4.061252	15982
-0.248290	160756	-4.518454	160779	-0.230567	4079	-3.825746	99309
0.184539	2450	3.160646	180979	0.184539	1803	2.941314	104009
-0.285375	24564	-5.192648	22314	-0.285375	17111	-5.192648	15350
0.208517	76053	-4.550011	155317	0.172889	29541	-3.213126	96849
-0.208995	160756	-2.927861	181949	-0.166558	5171	-2.502111	30883
-0.384889	31550	-4.157903	18277	-0.384889	22286	-4.157903	12416
-0.242628	180997	-4.363027	180200	-0.215196	98879	-3.837383	105551
0.213768	22070	3.685259	25014	0.182940	157	2.651259	98178
-0.173821	80219	-4.769681	32881	-0.157035	19624	-4.167454	23192
0.224917	24767	4.288253	11342	0.224917	17203	4.288253	7452
-0.153809	62678	-2.707579	109752	-0.150126	13183	-2.438907	15359
-0.250905	8083	-3.886242	50142	-0.250905	5409	-3.886242	35155
0.198624	181931	3.266087	181561	-0.160212	17044	2.945236	106040
-0.216638	24512	-3.457455	32126	-0.216638	17076	-3.113416	29191
0.189876	35639	-4.656970	166294	0.185357	25148	2.296115	19063
-0.181936	27588	3.689522	158206	-0.181936	19442	2.701387	95082
0.232673	25318	3.710577	22283	0.232673	17620	3.710577	15319
-0.171248	6126	-3.363276	32881	-0.171248	4061	-3.221095	23192
0.259004	8334	3.665369	10297	0.259004	5629	3.665369	6965
-0.206614	32810	-3.395351	41324	-0.206614	23174	-3.365809	15367
0.216878	48894	3.887596	58830	0.216878	34387	3.887596	40654
-0.230293	28649	-2.904720	13404	-0.230293	20152	-2.904720	8863
0.242013	28687	3.071677	22265	0.242013	20178	3.071677	15301
0.205186	31365	4.243756	37065	0.203802	19494	4.062135	26191
0.294321	31322	3.722833	13446	0.256873	22199	3.549346	8787
-0.245428	186	3.691488	79743	-0.245428	181	-3.618417	103457
0.228030	27527	2.859851	121758	0.228030	19409	2.630552	48798
-0.252985	4494	-5.043627	5917	-0.252985	2993	-5.043627	3867
-0.219189	3499	3.906425	79743	-0.219189	2463	-2.833712	11206
0.168329	6147	-3.220233	122147	0.168329	4079	2.953016	43363
-0.201998	7479	-3.294302	87781	-0.176547	10668	-2.701744	106077
0.256876	67909	4.000211	40191	0.248478	22659	3.769385	25595
-0.224164	142607	4.226997	48360	0.170459	19662	-3.344861	106050
-0.233491	35517	-4.539223	174682	-0.233491	25148	-3.285362	102917
0.259560	31607	3.292938	75379	0.259560	22326	2.392234	6101
-0.281104	35517	-4.751903	173237	-0.281104	25148	-4.694993	90508
0.277881	35518	4.917213	41370	0.277881	25149	4.299106	20357
0.280452	24573	3.973367	11483	0.280452	17114	3.973367	7580
-0.243265	31607	2.694458	170758	-0.243265	22326	2.653896	40656
0.223930	21676	4.447611	55742	0.223930	14907	3.691252	40681
0.214402	3631	3.478604	180307	0.214402	2579	3.359717	83597
-0.283627	39723	3.131112	58830	-0.283627	28026	3.131112	40654
-0.222634	175817	-4.285095	155556	0.167288	9324	-3.188687	91465
-0.193562	39761	-4.902344	119606	-0.193562	28059	-4.902344	74966
-0.177478	17816	-3.544688	1459	-0.177478	12082	-2.650296	48297
0.165982	6979	4.558950	161109	0.165982	4732	2.700172	91465
-0.212934	21716	-2.990309	26258	-0.212934	14929	-2.990309	18393
-0.185612	24762	3.472094	79743	-0.167923	159	-2.575376	11966
0.197574	3460	-2.892285	26955	0.197574	2426	-2.892285	19060
-0.226097	35556	-3.584349	93668	-0.226097	25184	-3.291645	86417
-0.225535	4486	-4.893616	5873	-0.225535	2985	-4.893616	3825
0.260059	27462	3.765667	124861	0.260059	19372	3.631660	74505
0.206743	181627	3.161097	163350	0.175280	73766	2.689053	100475
-0.202628	24450	3.373870	284	-0.202628	17045	-3.109107	17751
0.292503	16474	3.969571	32163	0.292503	10997	3.969571	22750
-0.184785	23853	-2.984588	32612	-0.184785	16705	-2.782524	25993
0.176823	181820	-4.370743	89281	-0.162410	78883	-3.400975	78883
-0.254526	16390	-3.474911	752	-0.254526	10945	-3.276187	75895
0.199801	36033	-4.105515	161108	0.199801	25503	-3.165653	60494
0.184240	23578	3.222951	22282	0.184240	16459	3.222951	15318
-0.260040	181920	-5.087564	17176	-0.257583	1169	-5.087564	11582
-0.202300	23581	-3.775754	36114	-0.202300	16462	-3.626800	40658
-0.217696	126642	-4.297400	166052	-0.175834	98879	-3.979256	43366
0.270024	13884	4.884195	180174	0.270024	9184	4.289948	101107
-0.172943	18274	3.576390	103106	-0.172943	12413	-2.762715	32818
0.175866	152181	5.789661	161019	0.154405	102434	4.374435	99433
0.196188	6373	-4.347427	13490	0.196188	4288	-4.347427	8899
0.206929	36142	3.739715	54551	0.206929	25592	3.739715	37984
0.214175	141459	3.593320	141459	0.211416	3850	3.076183	3833
0.188172	181009	3.060658	181553	0.176658	105987	2.931145	102444
0.163011	35293	-2.353570	181517	0.163011	25031	2.338397	20146
0.260617	21675	3.487935	19684	0.260617	14906	3.422193	20348
-0.178260	160756	-3.841555	140109	0.165832	2465	-2.072569	6066
0.226723	3501	2.865409	158165	0.226723	2465	2.531860	1836
-0.216441	40003	-3.686690	67332	-0.216441	28250	-3.345624	45872
-0.197350	9927	-2.336737	177967	-0.197350	6623	-2.269539	6623
0.232672	27822	-3.171332	150967	0.225943	19566	3.171003	16738
-0.163775	91658	3.005106	140109	-0.146061	17595	-2.254640	57926
-0.230964	1913	-3.415468	166294	-0.230964	1531	-2.716140	916
0.352308	31551	3.759153	21719	0.352308	22287	3.201971	31273
-0.177407	24804	3.380287	93594	-0.177407	17231	-2.286488	15755
0.176437	152067	3.322940	152067	-0.170172	31172	-2.426024	37914
0.236984	6045	4.351969	6015	0.236984	3986	4.351969	3958
0.196373	24512	-3.591162	149811	0.196373	17076	3.096960	14033
0.179805	27984	-3.887974	174686	0.179805	19664	3.222285	32084
0.203356	31737	-3.659800	99782	0.191076	3320	-3.180464	50642
-0.200387	126642	-3.283506	174686	-0.188537	2340	-2.846322	99298
-0.243900	9635	-6.492768	156018	-0.243900	6361	-4.678512	102431
-0.216505	31165	-3.018108	7484	-0.216505	22070	-3.018108	4853
-0.249383	30059	-4.421818	129791	-0.249383	21270	-4.060572	53247
-0.203470	44023	3.389827	284	-0.203470	30957	-3.135574	101482
0.164057	181082	2.944269	25514	-0.150072	3074	2.429973	105993
-0.188211	22148	-2.867037	62864	-0.176006	25305	-2.505155	61697
-0.241409	35409	-3.858065	37018	-0.232671	6482	-3.670091	26172
-0.198571	3045	3.127040	79743	-0.198571	2250	-2.721943	1039
0.187636	50895	3.785974	79893	0.187636	35517	3.069131	53237
0.313231	31607	7.177392	170744	0.313231	22326	7.177392	102436
-0.173905	163	3.487572	45356	-0.173905	159	2.150702	103285
0.198715	30885	3.162349	21024	0.198715	21939	3.162349	14503
-0.262217	3543	-4.232643	4712	-0.262217	2503	-4.232643	3191
-0.182838	39895	3.767177	149661	-0.180136	28022	-2.984954	84126
-0.292783	31609	-4.143248	25260	-0.292783	22328	-3.534418	4974
-0.347292	31551	-7.988965	11342	-0.347292	22287	-7.988965	7452
0.216724	15602	-3.400514	155505	0.216724	10489	3.049516	244
0.176728	39362	2.920232	103933	0.176728	27814	2.671436	15368
-0.215820	27938	-3.249409	115867	-0.215820	19625	-3.141878	15982
-0.218746	31549	-3.671845	166573	-0.218746	22285	-3.551454	99559
-0.274123	27823	-3.544851	155156	-0.274123	19547	-2.962799	85880
0.237646	181203	5.032636	177594	0.225845	10711	3.716500	102917
0.369480	21830	5.109641	85758	0.369480	14979	4.866749	47214
-0.207403	35640	2.618785	181591	-0.207403	25227	-2.247200	76696
0.189037	142635	5.045085	149761	0.172052	89462	4.371794	98248
-0.193431	11356	-3.317014	11357	-0.193431	7466	-3.065916	14076
0.223256	2451	-4.162504	79743	0.223256	1804	2.590993	1838
0.197589	79866	4.893621	161205	0.197589	53228	3.128896	98223
0.304308	27707	3.859569	39895	0.304308	19494	3.786369	28260
-0.259934	39942	-2.773935	72612	-0.259934	28201	-2.773935	48798
-0.283644	14017	-4.288503	129529	-0.274907	9242	-4.288503	80476
-0.221022	31228	-3.117005	177849	-0.221022	22100	-2.881152	27894
0.350916	24449	4.704078	7491	0.350916	17044	4.704078	4860
0.317731	31550	4.063993	26899	0.317731	22286	4.063993	19013
0.210283	31550	3.099034	153634	0.210283	22286	3.099034	94108
0.258904	31513	3.971176	149214	0.258904	22251	3.971176	91465
0.185371	24448	3.698624	112907	0.185371	17043	3.092896	15223
-0.180955	32765	-2.871190	5958	-0.180955	23140	-2.871190	3907
-0.197837	160756	-4.241477	170208	-0.171635	81770	-3.282016	105162
-0.187875	35822	-2.885016	174768	-0.187875	25348	-2.885016	104034
-0.253073	31551	5.062249	149761	-0.253073	22287	-2.863633	34284
-0.322664	35347	-3.811569	1445	-0.322664	25056	-3.569714	1722
0.249928	9574	4.777681	155317	0.249928	6316	3.760905	95377
0.212831	38982	4.844709	119079	0.207393	24830	4.374879	100482
0.175055	35510	-3.106362	791	0.175055	25145	-2.373882	4868
0.179524	27526	-3.444154	149661	0.179524	19408	-2.406017	45871
-0.181290	3273	-3.871855	302	-0.181290	2315	-2.649181	5924
-0.280854	31551	-3.822729	302	-0.280854	22287	-3.534989	14534
0.169938	14332	3.544991	16817	0.169938	9470	3.170520	11233
-0.201665	175817	-4.444080	177866	-0.174456	68674	-3.075882	105525
0.193127	27707	-3.239203	132458	0.193127	19494	2.629129	32084
0.262237	7447	3.430295	4331	0.250944	12903	3.221664	3790
0.171164	132096	3.372180	119079	-0.166672	1130	-2.739316	26115
-0.336124	24522	-6.329017	29413	-0.336124	17082	-5.573825	7426
-0.310297	35347	-3.124936	67298	-0.310297	25056	-3.112453	25746
-0.154069	123512	-3.291124	76834	0.143255	10600	-2.437884	15661
0.170678	32788	3.042871	28897	0.170678	23158	3.042871	20336
0.232108	27898	3.261969	24762	0.187364	14906	2.338691	16556
0.164737	45677	5.286224	32882	0.154895	2427	4.124503	23192
0.172598	44725	-5.676692	92009	0.172598	31548	-3.347256	98197
0.262694	8735	4.379720	5153	0.262694	5913	4.379720	3575
0.335058	31608	4.014891	9261	0.335058	22327	3.485839	25305
-0.231085	35701	-4.336444	84085	-0.231085	25263	-3.619918	62857
-0.203203	96364	-2.979626	9276	-0.203203	62850	-2.979626	6061
0.214544	11930	3.091888	19921	0.210609	9416	3.078963	15368
0.176879	181775	3.384408	110860	0.174808	80584	3.355354	100594
0.207262	36091	2.738803	36090	0.207262	25550	2.738803	25549
0.189721	75	-3.617481	123512	0.189721	74	-3.591540	29205
0.255701	4844	-3.753620	149811	0.255701	3319	3.335335	2515
-0.245510	35347	2.753716	155361	-0.245510	25056	-2.743490	10528
0.196281	35640	3.811513	79540	0.196281	25227	-2.814083	41971
0.191002	145832	4.044507	171033	0.182419	89462	2.596436	89462
0.308271	39723	5.665685	168489	0.308271	28026	5.351511	102436
0.175917	23689	3.291303	112873	0.175917	16562	2.222746	32169
0.219986	43249	5.857355	166667	0.217155	33999	4.707110	90993
-0.273477	2448	-4.663021	8840	-0.273477	1801	-4.663021	5979
-0.191520	181649	-3.511874	149661	0.160417	14907	2.448749	19909
0.401816	31551	5.013518	16945	0.401816	22287	5.013518	11351
-0.209058	15602	-3.973006	174990	-0.209058	10489	-2.482326	93193
-0.252814	27708	-4.683178	69528	-0.252814	19495	-4.293811	44567
0.350442	35460	6.024207	17966	0.350442	25109	6.024207	12185
-0.194055	76053	3.473865	284	-0.187011	14929	-2.930382	19061
-0.187583	1258	4.610702	127631	-0.187583	1049	-2.675085	14033
0.362403	27709	5.060857	1446	0.362403	19496	3.935832	31530
-0.190885	1644	2.604802	173024	-0.190885	1304	-2.478872	29188
0.291020	13971	5.042853	1424	0.291020	9236	4.660606	33270
-0.189906	162	-4.354243	146381	-0.189906	158	-3.273343	98223
-0.189759	169463	-4.170723	149102	0.170477	21680	-3.666969	101551
-0.190565	160778	3.435956	71460	0.159968	55767	2.720901	12149
0.214555	11997	3.731662	161157	0.214555	7938	3.161087	8141
-0.249182	31608	-3.776645	107911	-0.249182	22327	-3.476051	50786
0.189434	23740	-4.598924	155317	0.189434	16606	-2.904845	71885
0.172696	181927	3.055390	174754	0.169217	159	-2.662339	8873
-0.216794	44125	-3.833428	79540	-0.216794	31046	-2.811800	104638
-0.167957	7918	-2.919747	28789	-0.167957	5246	-2.919747	20247
-0.226242	180202	-3.882172	176411	-0.203106	4581	-3.651704	101654
-0.280217	24109	-4.264989	126703	-0.280217	16867	-4.261135	7408
0.185944	117309	3.922264	166297	0.174240	2394	3.903822	101551
-0.180134	164890	-5.258069	171078	-0.166914	64901	-3.890457	83074
-0.214082	1390	-3.225049	174990	-0.207157	2250	-2.893503	1134
-0.372232	35518	-4.312246	98505	-0.372232	25149	-3.732584	32268
-0.256473	6375	-3.433299	177849	-0.256473	4290	-3.129194	5309
-0.364298	21675	-4.443619	9296	-0.364298	14906	-4.443619	6076
0.282296	24573	3.525533	124502	0.282296	17114	3.525533	77680
-0.190341	92354	-4.292875	161205	0.173614	11041	3.522779	8899
-0.241122	5286	-4.226079	3336	-0.241122	3666	-3.274315	3686
0.178985	63520	3.091655	111151	0.141383	11186	3.004008	17747
0.244784	35556	3.886436	13410	0.244784	25184	3.886436	8869
0.339000	35460	6.156011	110841	0.339000	25109	5.683507	38017
0.247362	31414	5.015661	83374	0.247362	22199	4.512904	57926
0.232001	31449	4.359740	48360	0.225939	7656	3.777304	6257
0.163886	117309	3.506577	166297	-0.156659	16600	2.990842	101551
-0.187551	16433	-3.542289	28954	-0.187551	10974	-3.200495	23192
0.302841	35293	3.743661	3353	0.302841	25031	3.743661	2327
0.228307	44250	-3.292241	791	0.228307	31159	2.515609	103455
-0.294368	35581	-4.413499	11303	-0.294368	25191	-4.035247	37911
0.185076	65932	3.595952	61762	0.183750	14507	2.660112	22787
-0.189943	158023	-4.233567	172810	-0.178868	4147	-3.968211	104015
-0.170519	176853	-5.976895	161064	-0.163177	5253	-3.101932	91465
-0.216077	181597	-3.262151	149661	0.205556	22327	-2.682659	96791
0.242006	36136	4.049230	36924	0.242006	25586	4.049230	26113
-0.257064	31449	-4.633023	17707	-0.246118	14880	-4.633023	12004
0.288946	1644	4.330815	163523	0.288946	1304	4.330815	99319
0.174412	130692	4.570980	157337	0.172334	106033	3.923155	104993
-0.302922	35517	-3.948302	81530	-0.302922	25148	-3.836334	84331
-0.388018	35556	-5.885825	174069	-0.388018	25184	-5.885825	103648
-0.257667	39761	-4.532168	60304	-0.257667	28059	-4.532168	41505
-0.203135	32068	-3.433463	96527	-0.203135	22665	-2.939883	37841
0.194192	181774	3.350635	19482	0.186815	6452	2.845429	11206
0.175302	84059	-2.666707	9278	-0.163536	179	2.376168	50787
-0.188409	28164	3.829608	63137	0.167116	48342	3.555713	40680
-0.242415	27588	-3.529013	22031	-0.242415	19442	-2.759474	15534
0.207526	444	-2.992144	36263	0.207526	382	2.640497	513
0.197776	11739	3.093566	90543	0.197776	7746	2.710394	39291
0.267110	31228	-3.852203	149661	0.267110	22100	3.422015	13909
0.168796	21634	3.601543	93401	0.168618	14909	-2.602629	95377
0.196728	31550	5.089900	127631	0.196728	22286	2.969728	74966
0.166827	6337	3.921184	9296	0.166827	4253	3.921184	6076
0.217393	1500	3.211165	181244	0.217393	1172	3.081012	62850
0.269081	27708	4.202543	26991	0.269081	19495	4.202543	19091
-0.208997	16356	-3.956791	5868	-0.208997	10924	-3.045286	50781
0.189381	1818	4.192478	1459	0.189381	1461	3.178512	84432
0.185007	15745	-3.154899	79743	0.185007	10555	2.373629	31983
-0.172281	166087	-4.226815	166087	-0.170743	28160	-3.813917	101506
-0.198659	16016	-2.952037	138636	-0.198659	10711	-2.751418	105164
-0.208054	119449	-5.305020	166294	-0.179588	7780	-3.408051	99517
0.171045	76603	4.435469	35953	0.169572	41727	4.435469	25438
0.266981	43894	4.656576	177849	0.266981	30863	3.892446	101482
-0.272422	27999	-4.711526	17275	-0.272422	19666	-4.711526	11681
-0.189496	6198	-3.731048	58668	-0.189496	4119	-3.731048	40571
0.163938	1389	3.831066	149661	0.163938	1134	-2.770027	35162
0.194225	4495	3.757112	17761	0.194225	2994	3.757112	12044
-0.217529	8735	-3.125559	119692	-0.217529	5913	-3.125559	75023
0.313794	31608	5.669493	34003	0.313794	22327	5.669493	24206
-0.232633	163	-3.325428	146062	-0.232633	159	-3.325428	89595
-0.179124	136215	-3.680104	176582	-0.169518	105164	-3.680104	104701
-0.189060	25318	3.925528	79540	-0.189060	17620	-2.513435	17619
-0.227230	181611	-3.379678	180156	-0.206829	105823	-3.140745	89562
0.217031	22265	3.590157	174423	0.217031	15301	3.423803	7062
0.308841	35409	3.295222	58829	0.302216	22199	3.295222	40653
-0.162215	3355	-3.007127	174688	-0.162215	2329	-3.007127	104011
0.240753	21675	3.954633	92491	0.240753	14906	2.543235	8900
0.199851	46347	2.798386	46347	0.199851	32572	2.798386	32572
0.311905	31228	4.214703	1522	0.311905	22100	4.214703	1194
0.198991	39880	2.635941	140109	0.198991	28155	2.380008	76696
-0.186829	22070	-3.256400	87780	0.186128	17044	-3.256400	58024
0.221341	31629	2.730168	34379	0.221341	22330	2.712547	24490
-0.177971	100188	-2.667472	45682	-0.177971	64900	-2.518954	32193
-0.220680	31318	-3.688470	129746	-0.220680	22156	-2.849260	29196
0.201599	2376	-3.323080	172810	0.176980	17135	2.953125	14033
-0.219514	39723	-4.854145	127631	-0.219514	28026	-2.846632	103702
-0.192006	31215	-3.499667	17940	-0.156757	8782	-3.357837	18560
-0.180596	32106	3.167596	143452	-0.180596	22698	-2.569250	16554
0.268347	35619	3.932291	42166	0.267506	25056	3.821814	10546
0.215738	50108	-4.636821	146639	0.215738	35123	3.784726	35149
-0.188034	14086	2.673344	181566	-0.188034	9289	2.271386	89125
-0.240866	4501	-3.874259	149661	-0.240866	2999	-3.125583	123
-0.251645	31607	-3.367616	58383	-0.251645	22326	-3.104309	40337
0.219799	27708	3.463282	102419	0.219799	19495	3.014772	6068
-0.248427	175817	-5.221632	166027	-0.233243	25184	-3.816482	104823
0.259679	44086	5.382327	161063	0.259679	31014	4.083714	100683
-0.220477	76091	-3.815732	32695	-0.214254	4991	-3.815732	23099
-0.258686	31448	-3.987684	3304	-0.258686	22222	-3.642555	41957
-0.173005	35460	3.533544	149661	-0.173005	25109	2.442770	89826
0.287684	24512	3.523726	69528	0.287684	17076	3.263650	97335
0.233704	356	3.424697	166251	0.233704	298	3.110358	10292
-0.175924	18736	-4.893532	79743	-0.148012	37962	-3.866410	37962
-0.204907	160756	-3.398617	177832	0.152288	25378	-2.669128	99309
-0.271121	31569	-4.696674	107911	-0.271121	22289	-3.777841	8875
-0.459773	35518	-7.439046	114110	-0.459773	25149	-6.334065	29201
-0.185689	21716	-3.483226	79852	-0.185689	14929	-3.412743	50786
-0.176905	18229	3.595380	122147	-0.176905	12387	2.377747	23211
-0.260223	39819	-2.752107	42873	-0.256482	22326	-2.752107	30325
-0.340099	31550	-4.895415	103946	-0.340099	22286	-3.898602	62857
0.271213	31322	3.457390	24461	0.209230	4079	3.034201	91993
0.185007	9566	2.768691	32937	0.185007	6308	2.460581	76919
0.227982	48840	3.163297	93401	0.227982	34338	3.087479	44523
-0.159953	16395	2.752565	36752	-0.159953	10950	2.752565	26010
0.217995	23795	3.428367	791	0.217995	16656	3.002088	5005
0.185185	35460	3.801630	171216	0.185185	25109	3.275292	94524
-0.200439	158023	-4.178890	166089	-0.193242	19547	-3.625809	15937
0.167203	72713	3.425807	140217	0.167203	48861	2.748152	26177
0.234078	181840	5.145116	171123	0.207854	89462	4.120829	99497
-0.208616	27785	-3.036966	91688	-0.208616	19533	-2.190263	25422
-0.301642	35518	-4.243668	24627	-0.301642	25149	-3.533910	18129
0.177071	62124	-5.233451	171078	0.175367	2426	-3.235951	82702
-0.254655	31320	-4.000260	15407	-0.220253	7574	-3.280338	6140
-0.239698	7466	-3.384337	5863	-0.224717	19168	-3.294110	10366
0.236021	35196	3.460232	791	0.236021	24981	3.206160	86208
0.254292	35459	-3.882020	174686	0.254292	25108	-3.102062	105532
-0.204238	6335	-3.690266	123563	-0.204238	4251	-3.445164	84110
0.265815	24468	4.434824	68965	0.265815	17049	3.334558	10549
-0.183078	7856	-3.994557	79743	-0.183078	5193	-3.320484	15297
-0.258857	31281	-4.416519	125793	-0.258857	22131	-4.335003	80092
-0.175928	873	-2.748859	181552	-0.175928	736	2.633727	100594
-0.217851	27983	3.104773	181495	-0.217851	19663	2.934687	106034
-0.262006	21675	4.050649	79743	-0.262006	14906	-2.875916	14224
-0.184091	181644	-2.895272	175898	-0.163996	37035	-2.510718	104349
-0.273295	27982	-3.622283	63268	-0.273295	19662	-3.292979	14457
-0.193463	174023	-3.854688	115966	-0.172390	19519	-3.322134	38017
0.233351	35460	5.553087	176384	0.233351	25109	4.473090	104017
-0.375370	31550	-6.107337	132927	-0.375370	22286	-5.516718	7487
-0.295113	24522	-5.488874	156847	-0.295113	17082	-4.191929	104824
0.189437	254	3.366120	149661	0.189437	238	2.520466	238
-0.169590	31409	2.952466	161063	-0.161793	34283	-2.426207	22690
0.240574	103879	4.546436	174707	0.240574	66842	4.546436	104014
-0.194960	18747	-3.411865	161739	-0.194960	12707	-3.257424	70195
0.237179	107007	5.220687	92009	0.236383	9186	3.320261	21585
0.169157	139001	5.066203	166295	0.169157	85588	3.663936	85588
-0.246407	181903	-4.321030	181520	-0.238498	4129	-3.632077	106051
-0.225614	3342	-3.366757	45613	-0.225614	2317	-3.366757	32138
0.194713	25270	-4.325606	179194	0.194595	17630	3.511379	15318
-0.204519	126586	-4.142882	155317	-0.188498	70279	-3.730932	70195
0.270171	24573	4.833130	28899	0.270171	17114	4.833130	20338
0.188954	16756	3.529982	781	0.184912	159	2.672728	87765
0.186022	16716	3.734490	79743	0.169233	19496	2.625727	8873
0.224758	163	4.519185	58867	0.224758	159	4.519185	40680
0.220577	43894	3.270959	122147	0.220577	30863	-2.515186	26115
0.210846	181840	3.659454	108062	0.207888	1807	3.007520	101551
0.176519	41038	3.178867	161110	0.176519	28994	3.003081	26028
-0.188886	160817	-5.462471	149761	0.179901	21941	-2.949240	50787
-0.171168	4474	-2.580586	71520	-0.151314	2228	-2.580586	48343
-0.152027	39633	-2.182471	39580	-0.138770	4290	1.987427	19061
-0.272451	35460	-4.602260	75655	-0.272451	25109	-4.602260	50764
0.244060	92614	4.120037	60588	0.231409	10897	4.034425	35986
-0.187035	3128	-3.435064	67337	-0.187035	2282	-3.435064	45870
0.262995	27984	-4.018687	174697	0.262995	19664	-4.018687	104012
0.178838	44145	3.613016	166251	0.178838	31066	3.429675	105535
-0.203470	31449	-3.976520	1459	-0.197826	16753	-3.519149	8879
-0.227140	3293	-4.424060	156180	-0.216026	4288	-3.637112	94956
0.236833	23688	3.221904	26844	0.236833	16561	3.221904	18962
0.237689	175817	3.779640	149661	0.205110	10711	3.103848	105525
-0.224118	31550	-3.083664	112092	-0.224118	22286	2.660897	26170
