ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
5336,/Volumes/THOMAS/PIP/ER/First_Level/5336/con_0002.nii,39,4.26666666666667,1.07142857142857,3.42857142857143,-0.0185094103217125,0.389296784012955,0.394491883168361,-0.429580965331525,-0.518884563292627,5.63
5337,/Volumes/THOMAS/PIP/ER/First_Level/5337/con_0002.nii,32,4,1,4.28571428571429,-0.128814876079559,0.197520449916916,0.212731105622688,0.620334485773869,-0.182848784239751,5.63
5339,/Volumes/THOMAS/PIP/ER/First_Level/5339/con_0002.nii,36,1.53846153846154,1,1.2,-0.224649101495743,-0.00170216426795721,0.0338654963378156,-0.0731114635639541,0.37042319766673,7
5340,/Volumes/THOMAS/PIP/ER/First_Level/5340/con_0002.nii,29,4.06666666666667,1.26666666666667,3.4,0.109134316444397,-0.165976262443563,-0.175935363168964,-0.322851430821868,-0.00418888439865281,4.63
5343,/Volumes/THOMAS/PIP/ER/First_Level/5343/con_0002.nii,31,2.77777777777778,1.13333333333333,3.21428571428571,-0.0705761760473251,-0.0419238973305978,-0.0406648955446408,0.695045864062368,0.346614609351324,6
5344,/Volumes/THOMAS/PIP/ER/First_Level/5344/con_0002.nii,29,4,1.06666666666667,3.78571428571429,-0.487940937280655,-2.06717936587306,-2.00768533975294,0.120446884704334,0.702995721637186,4.75
5345,/Volumes/THOMAS/PIP/ER/First_Level/5345/con_0002.nii,24,3.6,1.46666666666667,2.66666666666667,0.207353219389915,-0.647834417718372,-0.66165196364195,-0.318993846808771,0.981573910340784,4.63
5346,/Volumes/THOMAS/PIP/ER/First_Level/5346/con_0002.nii,28,3.26666666666667,1.06666666666667,3.5,0.221739232540131,1.11301299928366,1.08133615239607,0.557141774898869,0.0332378147353052,4.75
5347,/Volumes/THOMAS/PIP/ER/First_Level/5347/con_0002.nii,26,3.53333333333333,1.46666666666667,3.28571428571429,-0.234244704246521,0.118102600701907,0.135548630288873,0.233541954456104,0.0973473375500038,4.38
5351,/Volumes/THOMAS/PIP/ER/First_Level/5351/con_0002.nii,39,3.28571428571429,1.66666666666667,3.66666666666667,-0.000398883392335847,0.44698497557288,0.474987817594869,0.716533368803841,0.0645851488571075,6.38
5352,/Volumes/THOMAS/PIP/ER/First_Level/5352/con_0002.nii,37,3.73333333333333,1.16666666666667,3.06666666666667,-0.0557809919118881,0.575794820167707,0.578745260113012,-0.318303188230729,1.39170720026069,6.13
5356,/Volumes/THOMAS/PIP/ER/First_Level/5356/con_0002.nii,37,2.71428571428571,1.46666666666667,2.5,-0.334692776203156,0.280558192766249,0.305070031676017,0.0616644261121409,0.275635546446581,5.75
5359,/Volumes/THOMAS/PIP/ER/First_Level/5359/con_0002.nii,38,4.76923076923077,2,4.53333333333333,0.398987472057343,-1.26691105076515,-1.30346380535139,0.144642944887469,1.29487581531529,4.5
5366,/Volumes/THOMAS/PIP/ER/First_Level/5366/con_0002.nii,37,2.35714285714286,2.14285714285714,2.07692307692308,-0.438996642827988,-0.548196199879739,-0.488959944887075,0.0993552190874946,0.971078876873165,4.88
5368,/Volumes/THOMAS/PIP/ER/First_Level/5368/con_0002.nii,24,3.38461538461538,1.46666666666667,3.57142857142857,-0.0116356583312154,-0.649075636630502,-0.659012010505603,0.561582878184512,1.47366069344372,4
5369,/Volumes/THOMAS/PIP/ER/First_Level/5369/con_0002.nii,30,2.25,1.33333333333333,2.66666666666667,-0.210751295089722,-0.735446219647392,-0.69352436254565,0.712671478409671,0.619265809956518,6.5
5372,/Volumes/THOMAS/PIP/ER/First_Level/5372/con_0002.nii,28,3.42857142857143,1.57142857142857,3.42857142857143,-0.0280080549418926,-0.243309526177546,-0.229563357390505,0.366441410953159,-0.0556409016508354,4.63
5375,/Volumes/THOMAS/PIP/ER/First_Level/5375/con_0002.nii,33,4.46666666666667,1.42857142857143,4.4,-0.0702824369072914,0.0281962019930969,0.0289287911112072,0.271855554145385,0.620957921755708,5.25
5379,/Volumes/THOMAS/PIP/ER/First_Level/5379/con_0002.nii,32,4.42857142857143,1.53333333333333,3.6,-0.360126674175262,-1.41889410730192,-1.38801977418632,-0.487810279665598,-0.16349665587404,4.5
5380,/Volumes/THOMAS/PIP/ER/First_Level/5380/con_0002.nii,30,4.21428571428571,1.73333333333333,4.07142857142857,0.0281289704144001,-0.0580319670164732,-0.0589015411794829,0.197028780570143,-0.0351093906550988,5.38
5383,/Volumes/THOMAS/PIP/ER/First_Level/5383/con_0002.nii,21,3.92857142857143,2.2,3.73333333333333,0.0509767569601536,-0.123552400834647,-0.146458673106652,-0.132393816280249,-0.188823287482763,4.5
5384,/Volumes/THOMAS/PIP/ER/First_Level/5384/con_0002.nii,40,4.46153846153846,1.07692307692308,4.30769230769231,-0.0682774856686592,-0.674989096696768,-0.657939077515956,0.198683454123901,0.117467225634099,5.75
5391,/Volumes/THOMAS/PIP/ER/First_Level/5391/con_0002.nii,24,4,1.26666666666667,3.18181818181818,-0.0213985871523619,-0.402084852623366,-0.375145121832605,-0.409265004166576,-0.300850602814378,4
5392,/Volumes/THOMAS/PIP/ER/First_Level/5392/con_0002.nii,34,3.15384615384615,1.26666666666667,3.25,-0.271360695362091,0.40661440992356,0.428428970148966,0.425486990734127,0.14103468944176,5.38
5395,/Volumes/THOMAS/PIP/ER/First_Level/5395/con_0002.nii,23,3.2,1,2.86666666666667,-0.177590921521187,0.280142236090578,0.302184082124208,0.0585084667451721,0.0128834991119211,4.75
5398,/Volumes/THOMAS/PIP/ER/First_Level/5398/con_0002.nii,32,4.38461538461539,1.26666666666667,2.13333333333333,0.469196677207947,0.536780048356006,0.492134054938651,-1.63810005166103,0.74529742593409,5.13
5401,/Volumes/THOMAS/PIP/ER/First_Level/5401/con_0002.nii,38,4.13333333333333,1.4,2.33333333333333,0.189243912696838,0.220082629860513,0.215500519823687,-1.33485506478146,0.330744640896287,6.13
5403,/Volumes/THOMAS/PIP/ER/First_Level/5403/con_0002.nii,20,3.66666666666667,2.93333333333333,2.06666666666667,0.277690649032593,0.426483288537447,0.392222322398177,-1.134068919765,-0.159717538799878,6.13
5407,/Volumes/THOMAS/PIP/ER/First_Level/5407/con_0002.nii,29,3,1,3,-0.119240522384644,0.0625828654437169,0.0577001788413223,0.316984640636531,0.454111282393675,5.38
5410,/Volumes/THOMAS/PIP/ER/First_Level/5410/con_0002.nii,27,3.42857142857143,1,2.93333333333333,-0.130163356661797,0.325665198919349,0.315378546388224,-0.158104828972301,0.208738234580481,5.38
5412,/Volumes/THOMAS/PIP/ER/First_Level/5412/con_0002.nii,33,3.93333333333333,1,3.93333333333333,0.383918255567551,0.0988917986175784,0.0726656971751048,0.273423743798891,0.0635881552689403,6
5413,/Volumes/THOMAS/PIP/ER/First_Level/5413/con_0002.nii,32,4,1,3.26666666666667,0.137435227632523,0.131051234572084,0.122733286169938,-0.360093975524672,0.135664686367233,5.63
5414,/Volumes/THOMAS/PIP/ER/First_Level/5414/con_0002.nii,34,3.28571428571429,1,3.16666666666667,0.0397772043943405,0.0334916368979553,0.0302705784229633,-0.276051917802235,0.0592685933457921,6
5417,/Volumes/THOMAS/PIP/ER/First_Level/5417/con_0002.nii,36,4.2,1.26666666666667,4.4,-0.107352934777737,0.334162957632385,0.34645865199568,0.515056170952713,-0.390331104170206,6.13
5421,/Volumes/THOMAS/PIP/ER/First_Level/5421/con_0002.nii,36,3.92857142857143,1.07142857142857,2.76923076923077,-0.337282508611679,-0.361980346140925,-0.324265835066782,-0.0316870411384694,1.38909993742158,4.5
6423,/Volumes/THOMAS/PIP/ER/First_Level/6423/con_0002.nii,42,4.5,1.06666666666667,4.13333333333333,-0.199515014886856,-0.635483019036054,-0.601628311591755,-0.376729746097608,0.778450840173045,7
6425,/Volumes/THOMAS/PIP/ER/First_Level/6425/con_0002.nii,36,3.4,1.25,2.8,0.1225306391716,-0.167066840177187,-0.188118799577003,-0.217304339929209,0.264993687522818,4.38
6426,/Volumes/THOMAS/PIP/ER/First_Level/6426/con_0002.nii,28,3.83333333333333,1.06666666666667,3.64285714285714,-0.0081527465954423,-0.383033069467266,-0.388838624426403,0.178920210343953,0.58657014456708,4
6429,/Volumes/THOMAS/PIP/ER/First_Level/6429/con_0002.nii,33,3.4,1.21428571428571,3.13333333333333,0.0750565081834793,0.600922552691488,0.60025426145835,0.0822159312200794,-0.223764077209074,6.38
6432,/Volumes/THOMAS/PIP/ER/First_Level/6432/con_0002.nii,42,2.53333333333333,1,3,0.139427661895752,0.494914376373224,0.467182882227104,0.790818836805072,-0.298043649311613,7
6434,/Volumes/THOMAS/PIP/ER/First_Level/6434/con_0002.nii,28,3.92857142857143,1.26666666666667,3.73333333333333,0.0184530895203352,-0.027454587735272,-0.0298888604320892,0.139658507049929,0.822161170125525,5
6435,/Volumes/THOMAS/PIP/ER/First_Level/6435/con_0002.nii,30,4.35714285714286,1.33333333333333,2.4,0.108500890433788,-0.509190340045561,-0.51806728961104,-0.494972476454249,0.492443256524567,5.13
6437,/Volumes/THOMAS/PIP/ER/First_Level/6437/con_0002.nii,31,4.5,1,3.4,0.108280673623085,0.676274510973229,0.673320119011264,-0.659410776062152,0.749572890381635,5.5
6438,/Volumes/THOMAS/PIP/ER/First_Level/6438/con_0002.nii,32,4,1,3.375,-0.0471236519515514,0.298927759286278,0.320542200768769,-0.215442541648842,0.364156061759841,5.38
6441,/Volumes/THOMAS/PIP/ER/First_Level/6441/con_0002.nii,24,3.53333333333333,1.93333333333333,2.14285714285714,-0.153695538640022,0.256100064383972,0.249477191451017,-0.942636686835223,0.982588222389897,5.5
6443,/Volumes/THOMAS/PIP/ER/First_Level/6443/con_0002.nii,32,2.85714285714286,1.23076923076923,1.86666666666667,-0.0574674420058727,-0.114789592070669,-0.127716090421473,-0.584172348845923,0.780623559161359,6.13
6444,/Volumes/THOMAS/PIP/ER/First_Level/6444/con_0002.nii,33,2.5,1,3,-0.0627817586064339,-0.0489088400942191,-0.0594440215733059,0.822058982059177,0.0396930522484666,7
6450,/Volumes/THOMAS/PIP/ER/First_Level/6450/con_0002.nii,36,3.42857142857143,1.44444444444444,2.5,0.00765109388157725,-0.329307076197058,-0.322745424357836,-0.497274654617723,0.636552801882058,5.75
6452,/Volumes/THOMAS/PIP/ER/First_Level/6452/con_0002.nii,41,3.36363636363636,2,3.5,0.0477076582610607,0.965743498277656,0.931979356083795,0.440538587099227,0.862794064409948,7
6453,/Volumes/THOMAS/PIP/ER/First_Level/6453/con_0002.nii,41,4.33333333333333,1.2,3.21428571428571,-0.133074507117271,-0.349871849257035,-0.346399210937614,-0.706405822101661,0.266297851885737,7
6456,/Volumes/THOMAS/PIP/ER/First_Level/6456/con_0002.nii,31,3.26666666666667,1.26666666666667,2.66666666666667,0.113634914159775,0.0205261905118398,0.020278564541113,-0.419946384452672,0.697711115186361,5.25
6458,/Volumes/THOMAS/PIP/ER/First_Level/6458/con_0002.nii,24,4.30769230769231,1.33333333333333,2.8,0.266096442937851,-0.635077434421813,-0.687741373933245,-0.666957883708982,0.859031147914594,4.25
6462,/Volumes/THOMAS/PIP/ER/First_Level/6462/con_0002.nii,28,3.33333333333333,1.15384615384615,3.4,-0.222994327545166,-0.599069105596114,-0.585797915294269,0.386563341647448,0.953115372362249,4.5
6464,/Volumes/THOMAS/PIP/ER/First_Level/6464/con_0002.nii,34,4.53333333333333,1.07142857142857,3.33333333333333,-0.162415236234665,-0.742564085315523,-0.733823913203386,-0.731827659299277,-0.0425622320848786,4.88
