ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
30435,/Volumes/THOMAS/AHAB/ER/First_Level/30435/con_0002.nii,4.5,3.230769231,1.357142857,2.857142857,0.0863090753555298,0.0121302943760139,-0.00220188093184321,-0.146739313875569,0.0802523766344907,4.625
30437,/Volumes/THOMAS/AHAB/ER/First_Level/30437/con_0002.nii,4,3.6,1,2.466666667,-0.272100001573563,0.249296963432982,0.274758086616608,-0.507534430989777,0.72532219657968,5
30465,/Volumes/THOMAS/AHAB/ER/First_Level/30465/con_0002.nii,4.83333333333333,4.357142857,1.066666667,3.333333333,0.209388554096222,-0.595360006052852,-0.616282022976841,-0.392228945292026,0.240582482917493,3.25
30634,/Volumes/THOMAS/AHAB/ER/First_Level/30634/con_0002.nii,5,3.333333333,1,2.8,0.143148750066757,-0.882198968190484,-0.890762114289311,-0.590791746191925,0.888935737178302,4.75
30711,/Volumes/THOMAS/AHAB/ER/First_Level/30711/con_0002.nii,5,3.6,1.133333333,2.066666667,-0.0820196345448494,-0.694908666531858,-0.678072107608631,-0.274690386154561,-0.0170476448271825,5
30966,/Volumes/THOMAS/AHAB/ER/First_Level/30966/con_0002.nii,5.5,3.666666667,1.142857143,1.8,0.149459287524223,-0.629724221710681,-0.649533958904103,-0.505660810740976,0.89086151254073,5.75
31022,/Volumes/THOMAS/AHAB/ER/First_Level/31022/con_0002.nii,4.66666666666667,2.923076923,1,2.214285714,-0.032079454511404,-0.358175893688019,-0.350380410620433,-0.670662410972274,1.25746885111262,3.625
31390,/Volumes/THOMAS/AHAB/ER/First_Level/31390/con_0002.nii,5,3.642857143,1.076923077,2.933333333,0.153536409139633,-0.0216310072564564,-0.0354307058113536,-0.0448425684561635,-0.168402520019794,5.5
31668,/Volumes/THOMAS/AHAB/ER/First_Level/31668/con_0002.nii,4.83333333333333,4.230769231,1.142857143,3,-0.116008080542088,-0.780488314793064,-0.759941881602595,-0.382991942274473,0.236523022400193,4.875
31684,/Volumes/THOMAS/AHAB/ER/First_Level/31684/con_0002.nii,5,3.428571429,1.214285714,3.133333333,-0.0257843323051929,-0.260799089255558,-0.254762335274368,-0.264596106765554,0.0789667871320366,5.125
31881,/Volumes/THOMAS/AHAB/ER/First_Level/31881/con_0002.nii,4.33333333333333,3.214285714,1,2.866666667,0.0963953137397766,0.543247104654271,0.526891910497553,-0.557703678014881,0.758286398258472,4.75
