effectSizes_quest,sig_amy
-0.313086122274399,1
-0.314653515815735,1
-0.314420163631439,1
-0.31750363111496,1
-0.310872972011566,1
-0.303081810474396,1
-0.303917109966278,1
-0.311280280351639,1
-0.326115608215332,1
-0.322510272264481,1
-0.32468119263649,1
-0.346535325050354,1
-0.363020271062851,1
-0.381967753171921,1
-0.397805452346802,1
-0.400913387537003,1
-0.398303747177124,1
-0.378966063261032,1
-0.372578114271164,1
-0.363799452781677,1
-0.365695416927338,1
-0.369471341371536,1
-0.360734403133392,1
-0.370361328125,1
-0.365047723054886,1
-0.367403358221054,1
-0.368134140968323,1
-0.367067098617554,1
-0.368360280990601,1
-0.361170023679733,1
-0.352075219154358,1
-0.31258487701416,1
-0.282666474580765,1
-0.223743423819542,1
-0.161941483616829,1
-0.246317163109779,1
-0.317382246255875,1
-0.34405118227005,1
-0.363003343343735,1
-0.375646829605103,1
-0.39185842871666,1
-0.402436017990112,1
-0.407494962215424,1
-0.415071457624435,1
-0.407130002975464,1
-0.396103709936142,1
-0.383748888969421,1
-0.368509024381638,1
-0.370590597391129,1
-0.384605169296265,1
-0.400926262140274,1
-0.411629438400269,1
-0.397768795490265,1
-0.389041095972061,1
-0.377310484647751,1
-0.369288712739944,1
-0.358541935682297,1
-0.342851758003235,1
-0.335734307765961,1
-0.323988229036331,1
-0.314802289009094,1
-0.321998745203018,1
-0.321554690599442,1
-0.320881932973862,1
-0.313319951295853,1
-0.310707718133926,1
-0.307910144329071,1
-0.311884999275208,1
-0.329189628362656,1
-0.338459581136703,1
-0.337102800607681,1
-0.334938675165176,1
-0.340942800045013,1
-0.355762273073196,1
-0.376883447170258,1
-0.398410648107529,1
-0.401505470275879,1
-0.392821878194809,1
-0.37731522321701,1
-0.370017349720001,1
-0.358069568872452,1
-0.352794766426086,1
-0.359628707170486,1
-0.359801054000854,1
-0.36675825715065,1
-0.362364679574966,1
-0.364880919456482,1
-0.374484360218048,1
-0.368470638990402,1
-0.367965549230576,1
-0.363368600606918,1
-0.35717785358429,1
-0.313407808542252,1
-0.29850047826767,1
-0.245349451899529,1
-0.200054049491882,1
-0.191027149558067,1
-0.271780490875244,1
-0.306869119405746,1
-0.342654824256897,1
-0.369945198297501,1
-0.374194592237473,1
-0.39042529463768,1
-0.39813420176506,1
-0.407441556453705,1
-0.408023625612259,1
-0.404843598604202,1
-0.394229501485825,1
-0.383168160915375,1
-0.366051882505417,1
-0.362725645303726,1
-0.380702763795853,1
-0.395977348089218,1
-0.410301387310028,1
-0.402687221765518,1
-0.393853604793549,1
-0.378250390291214,1
-0.370627105236053,1
-0.356803625822067,1
-0.346261501312256,1
-0.338107109069824,1
-0.325932204723358,1
-0.321225702762604,1
-0.323658764362335,1
-0.318265944719315,1
-0.312802791595459,1
-0.302507698535919,1
-0.295182049274445,1
-0.296934515237808,1
-0.303039610385895,1
-0.328761130571365,1
-0.344350665807724,1
-0.347997933626175,1
-0.34276208281517,1
-0.344925612211227,1
-0.35390692949295,1
-0.372662276029587,1
-0.388458490371704,1
-0.394116014242172,1
-0.38751357793808,1
-0.375378280878067,1
-0.365943729877472,1
-0.353678613901138,1
-0.34712353348732,1
-0.346901834011078,1
-0.359556078910828,1
-0.360037565231323,1
-0.364397406578064,1
-0.362206697463989,1
-0.372433632612228,1
-0.368935912847519,1
-0.372921764850616,1
-0.370140880346298,1
-0.367981761693954,1
-0.319535285234451,1
-0.303497165441513,1
-0.260991811752319,1
-0.23419488966465,1
-0.217823296785355,1
-0.268505245447159,1
-0.29228413105011,1
-0.321566998958588,1
-0.348497956991196,1
-0.361992985010147,1
-0.384701907634735,1
-0.394776880741119,1
-0.403376430273056,1
-0.40449070930481,1
-0.400196522474289,1
-0.386209219694138,1
-0.379831999540329,1
-0.365889310836792,1
-0.359575927257538,1
-0.374079555273056,1
-0.390922278165817,1
-0.410200089216232,1
-0.405476927757263,1
-0.39974981546402,1
-0.38280189037323,1
-0.373479753732681,1
-0.363261938095093,1
-0.349867254495621,1
-0.342543512582779,1
-0.328446418046951,1
-0.32135272026062,1
-0.322264581918716,1
-0.317219018936157,1
-0.306667506694794,1
-0.297541409730911,1
-0.291243702173233,1
-0.300014615058899,1
-0.306005984544754,1
-0.328133821487427,1
-0.341846019029617,1
-0.347427397966385,1
-0.344151824712753,1
-0.348252564668655,1
-0.35504412651062,1
-0.370076447725296,1
-0.385811388492584,1
-0.391905844211578,1
-0.388368606567383,1
-0.373558193445206,1
-0.363727420568466,1
-0.352148741483688,1
-0.346168398857117,1
-0.346793055534363,1
-0.357739150524139,1
-0.359478056430817,1
-0.366247028112411,1
-0.360733717679977,1
-0.364720046520233,1
-0.361992686986923,1
-0.362681329250336,1
-0.368779063224792,1
-0.363937973976135,1
-0.314077645540237,1
-0.298009723424911,1
-0.266225069761276,1
-0.256092995405197,1
-0.226728439331055,1
-0.269157081842422,1
-0.28576186299324,1
-0.310578405857086,1
-0.340073436498642,1
-0.354940831661224,1
-0.369292587041855,1
-0.39470973610878,1
-0.405304342508316,1
-0.402375042438507,1
-0.394965410232544,1
-0.383083701133728,1
-0.374838799238205,1
-0.357288181781769,1
-0.349649995565414,1
-0.365301728248596,1
-0.385270774364471,1
-0.408566802740097,1
-0.409974366426468,1
-0.404761880636215,1
-0.391897231340408,1
-0.376332223415375,1
-0.36446014046669,1
-0.347372353076935,1
-0.332798928022385,1
-0.326416909694672,1
-0.32120668888092,1
-0.321189939975739,1
-0.312654316425323,1
-0.30058166384697,1
-0.290772914886475,1
-0.29106730222702,1
-0.29716357588768,1
-0.307242959737778,1
-0.330793976783752,1
-0.34014818072319,1
-0.347086489200592,1
-0.346968144178391,1
-0.360115975141525,1
-0.369049608707428,1
-0.383078008890152,1
-0.393689334392548,1
-0.396543264389038,1
-0.390699923038483,1
-0.382576644420624,1
-0.375823140144348,1
-0.3594990670681,1
-0.357148468494415,1
-0.354256331920624,1
-0.343165308237076,1
-0.357199907302856,1
-0.364230215549469,1
-0.358781486749649,1
-0.366001546382904,1
-0.363519489765167,1
-0.363632351160049,1
-0.36346822977066,1
-0.359315127134323,1
-0.317406743764877,1
-0.29626190662384,1
-0.2763751745224,1
-0.268990844488144,1
-0.219725519418716,1
-0.193392843008041,1
-0.232647716999054,1
-0.267852336168289,1
-0.293414294719696,1
-0.302709847688675,1
-0.328078299760818,1
-0.355073899030685,1
-0.375824719667435,1
-0.395762026309967,1
-0.402953803539276,1
-0.402876257896423,1
-0.394351810216904,1
-0.378414928913116,1
-0.363871395587921,1
-0.3469597697258,1
-0.345234930515289,1
-0.361328631639481,1
-0.383794277906418,1
-0.412765890359879,1
-0.415876477956772,1
-0.413720786571503,1
-0.401282489299774,1
-0.382584571838379,1
-0.357024878263474,1
-0.33292219042778,1
-0.321543037891388,1
-0.317561894655228,1
-0.314864993095398,1
-0.311582803726196,1
-0.303191870450974,1
-0.289235651493073,1
-0.287010699510574,1
-0.288858115673065,1
-0.293790757656097,1
-0.304870933294296,1
-0.318226277828217,1
-0.32657328248024,1
-0.334254145622253,1
-0.339523315429688,1
-0.357317835092545,1
-0.370018810033798,1
-0.391582518815994,1
-0.402076810598373,1
-0.396753698587418,1
-0.392634093761444,1
-0.374139219522476,1
-0.37042760848999,1
-0.360036075115204,1
-0.36128768324852,1
-0.36011016368866,1
-0.359633684158325,1
-0.362371802330017,1
-0.366367906332016,1
-0.361725002527237,1
-0.364086210727692,1
-0.358984112739563,1
-0.3629330098629,1
-0.348919272422791,1
-0.344653904438019,1
-0.307290107011795,1
-0.290562659502029,1
-0.270796239376068,1
-0.261265456676483,1
-0.227199390530586,1
-0.164450570940971,1
-0.162347406148911,1
-0.232032179832458,1
-0.252449482679367,1
-0.269526273012161,1
-0.283316940069199,1
-0.290985316038132,1
-0.322652608156204,1
-0.36085918545723,1
-0.377981841564178,1
-0.398868381977081,1
-0.402247667312622,1
-0.400242567062378,1
-0.391872882843018,1
-0.375222444534302,1
-0.356945723295212,1
-0.342822909355164,1
-0.346588492393494,1
-0.355712503194809,1
-0.384258180856705,1
-0.41633129119873,1
-0.427257090806961,1
-0.421277165412903,1
-0.41205170750618,1
-0.396582424640656,1
-0.364778846502304,1
-0.340669184923172,1
-0.320765793323517,1
-0.31443777680397,1
-0.309837728738785,1
-0.306461662054062,1
-0.298525393009186,1
-0.292671918869019,1
-0.295837998390198,1
-0.295190066099167,1
-0.295426189899445,1
-0.303091138601303,1
-0.312134444713593,1
-0.319194167852402,1
-0.327619731426239,1
-0.336782455444336,1
-0.35943341255188,1
-0.377462089061737,1
-0.399723261594772,1
-0.409012973308563,1
-0.399332404136658,1
-0.390505492687225,1
-0.369795233011246,1
-0.365782827138901,1
-0.358785957098007,1
-0.366546630859375,1
-0.369136571884155,1
-0.361633598804474,1
-0.356250643730164,1
-0.360856950283051,1
-0.356741786003113,1
-0.350445449352264,1
-0.355059057474136,1
-0.354462146759033,1
-0.340575695037842,1
-0.325662702322006,1
-0.293160170316696,1
-0.280212372541428,1
-0.259681850671768,1
-0.249634951353073,1
-0.221841871738434,1
-0.195364415645599,1
-0.206185340881348,1
-0.22834949195385,1
-0.259902626276016,1
-0.270082294940948,1
-0.264863938093185,1
-0.283149927854538,1
-0.314961135387421,1
-0.364717423915863,1
-0.380355536937714,1
-0.402150094509125,1
-0.404355525970459,1
-0.402975082397461,1
-0.39518329501152,1
-0.378234416246414,1
-0.356369584798813,1
-0.348385900259018,1
-0.352625340223312,1
-0.366408407688141,1
-0.387548804283142,1
-0.411609292030334,1
-0.420460134744644,1
-0.423125445842743,1
-0.412744373083115,1
-0.403139173984528,1
-0.374439656734467,1
-0.34614497423172,1
-0.325208514928818,1
-0.314344495534897,1
-0.30718994140625,1
-0.302519500255585,1
-0.299947291612625,1
-0.300044029951096,1
-0.300461888313293,1
-0.308255136013031,1
-0.295185416936874,1
-0.301366597414017,1
-0.312818139791489,1
-0.321606397628784,1
-0.327925950288773,1
-0.335565656423569,1
-0.363950997591019,1
-0.389930665493011,1
-0.414397537708282,1
-0.41548752784729,1
-0.400579452514648,1
-0.382597237825394,1
-0.366827666759491,1
-0.3631831407547,1
-0.356249034404755,1
-0.366996347904205,1
-0.368631690740585,1
-0.364020645618439,1
-0.357577085494995,1
-0.357985526323318,1
-0.348717600107193,1
-0.347562968730927,1
-0.353192865848541,1
-0.355041027069092,1
-0.337641388177872,1
-0.323974519968033,1
-0.294799655675888,1
-0.262030273675919,1
-0.260419309139252,1
-0.248296573758125,1
-0.230847418308258,1
-0.222087845206261,1
-0.250916391611099,1
-0.2583889067173,1
-0.25747212767601,1
-0.249221786856651,1
-0.269240438938141,1
-0.301808297634125,1
-0.358147382736206,1
-0.373058587312698,1
-0.389595806598663,1
-0.393666803836823,1
-0.396082609891891,1
-0.389601796865463,1
-0.372351855039597,1
-0.356438219547272,1
-0.354003518819809,1
-0.353913187980652,1
-0.370540678501129,1
-0.384606152772903,1
-0.402160555124283,1
-0.412154346704483,1
-0.418080538511276,1
-0.413284122943878,1
-0.407698303461075,1
-0.386464864015579,1
-0.361818075180054,1
-0.343516379594803,1
-0.330846458673477,1
-0.326199650764465,1
-0.317943334579468,1
-0.314991593360901,1
-0.313180476427078,1
-0.310388565063477,1
-0.307818531990051,1
-0.307697296142578,1
-0.315503180027008,1
-0.331866592168808,1
-0.338348358869553,1
-0.33903980255127,1
-0.348907977342606,1
-0.37832635641098,1
-0.401208877563477,1
-0.425531893968582,1
-0.42016863822937,1
-0.404287487268448,1
-0.387003868818283,1
-0.372186928987503,1
-0.370265543460846,1
-0.364293575286865,1
-0.369434386491776,1
-0.364699453115463,1
-0.354982286691666,1
-0.346387445926666,1
-0.340357393026352,1
-0.344424843788147,1
-0.340367436408997,1
-0.343680739402771,1
-0.344111263751984,1
-0.323550552129745,1
-0.307521849870682,1
-0.280681759119034,1
-0.275245487689972,1
-0.246533736586571,1
-0.243347942829132,1
-0.221834763884544,1
-0.207404851913452,1
-0.237857058644295,1
-0.251894056797028,1
-0.250471293926239,1
-0.250534236431122,1
-0.237684592604637,1
-0.252367973327637,1
-0.278580158948898,1
-0.336114525794983,1
-0.352426469326019,1
-0.382320195436478,1
-0.386951178312302,1
-0.395670413970947,1
-0.391736179590225,1
-0.3824482858181,1
-0.368491321802139,1
-0.368139088153839,1
-0.365852415561676,1
-0.3804050385952,1
-0.388034641742706,1
-0.401031076908112,1
-0.403735727071762,1
-0.411953508853912,1
-0.409921854734421,1
-0.400987654924393,1
-0.39244818687439,1
-0.376967072486877,1
-0.357600152492523,1
-0.352301836013794,1
-0.341428279876709,1
-0.329343110322952,1
-0.320980936288834,1
-0.313592463731766,1
-0.306467890739441,1
-0.30732798576355,1
-0.311877608299255,1
-0.321475476026535,1
-0.340763837099075,1
-0.346185505390167,1
-0.33856326341629,1
-0.348711788654327,1
-0.383957982063293,1
-0.403482019901276,1
-0.41617813706398,1
-0.412444353103638,1
-0.397492736577988,1
-0.384494751691818,1
-0.378340631723404,1
-0.376724034547806,1
-0.364224642515182,1
-0.35699063539505,1
-0.354412168264389,1
-0.34676393866539,1
-0.338917553424835,1
-0.336883872747421,1
-0.341005831956863,1
-0.337209492921829,1
-0.337318629026413,1
-0.334378689527512,1
-0.299123406410217,1
-0.290655672550201,1
-0.262117922306061,1
-0.257298350334167,1
-0.234521478414536,1
-0.235828563570976,1
-0.214877545833588,1
-0.252228945493698,1
-0.243724435567856,1
-0.243787616491318,1
-0.235011994838715,1
-0.242498576641083,1
-0.265624701976776,1
-0.300961375236511,1
-0.326250940561295,1
-0.349387854337692,1
-0.362448781728745,1
-0.382427245378494,1
-0.386182755231857,1
-0.378269761800766,1
-0.376087337732315,1
-0.381586283445358,1
-0.389501005411148,1
-0.404946893453598,1
-0.404753506183624,1
-0.407917559146881,1
-0.40659573674202,1
-0.412275046110153,1
-0.410093247890472,1
-0.404324352741241,1
-0.405759692192078,1
-0.390901058912277,1
-0.363436192274094,1
-0.348097443580627,1
-0.330497294664383,1
-0.324182599782944,1
-0.311560183763504,1
-0.301233917474747,1
-0.295281112194061,1
-0.299519211053848,1
-0.306060910224915,1
-0.31757852435112,1
-0.335306644439697,1
-0.336632341146469,1
-0.333971917629242,1
-0.342599213123322,1
-0.382283806800842,1
-0.400446176528931,1
-0.419225126504898,1
-0.407600522041321,1
-0.398283451795578,1
-0.392093807458878,1
-0.387933611869812,1
-0.389919102191925,1
-0.376285254955292,1
-0.359165996313095,1
-0.346717596054077,1
-0.340967029333115,1
-0.332912802696228,1
-0.333430498838425,1
-0.342554450035095,1
-0.336181104183197,1
-0.327670514583588,1
-0.301001042127609,1
-0.264771401882172,1
-0.252791494131088,1
-0.231857448816299,1
-0.218377456068993,1
-0.21560126543045,1
-0.214120775461197,1
-0.221966788172722,1
-0.188334882259369,1
-0.216808289289474,1
-0.244785130023956,1
-0.236112534999847,1
-0.235722735524178,1
-0.237158805131912,1
-0.234175860881805,1
-0.247879505157471,1
-0.267650038003922,1
-0.28854563832283,1
-0.312013387680054,1
-0.326841354370117,1
-0.358075499534607,1
-0.372909694910049,1
-0.373503923416138,1
-0.381187319755554,1
-0.395390659570694,1
-0.401239186525345,1
-0.412381172180176,1
-0.416702210903168,1
-0.418514579534531,1
-0.411811083555222,1
-0.41211324930191,1
-0.413118779659271,1
-0.402512460947037,1
-0.386680066585541,1
-0.373733103275299,1
-0.346524834632874,1
-0.332382470369339,1
-0.311136484146118,1
-0.31277859210968,1
-0.293316572904587,1
-0.26971510052681,1
-0.263920605182648,1
-0.271352082490921,1
-0.288144439458847,1
-0.306182473897934,1
-0.326950341463089,1
-0.319957047700882,1
-0.315736562013626,1
-0.333418995141983,1
-0.375586450099945,1
-0.39530548453331,1
-0.405786991119385,1
-0.399565637111664,1
-0.393257915973663,1
-0.391124874353409,1
-0.396545767784119,1
-0.401096522808075,1
-0.386164486408234,1
-0.365686327219009,1
-0.349228620529175,1
-0.334338515996933,1
-0.329973518848419,1
-0.331489741802216,1
-0.337122768163681,1
-0.325783580541611,1
-0.310028374195099,1
-0.277146846055984,1
-0.241216823458672,1
-0.222916126251221,1
-0.201273113489151,1
-0.197651475667953,1
-0.212169304490089,1
-0.21487033367157,1
-0.224434658885002,1
-0.19941745698452,1
-0.254948019981384,1
-0.243424519896507,1
-0.235137686133385,1
-0.22843886911869,1
-0.227663427591324,1
-0.239945113658905,1
-0.243640631437302,1
-0.254644781351089,1
-0.268304705619812,1
-0.29215082526207,1
-0.324749410152435,1
-0.352461576461792,1
-0.363803505897522,1
-0.381950587034225,1
-0.404289305210114,1
-0.40740180015564,1
-0.41920468211174,1
-0.426169782876968,1
-0.424575597047806,1
-0.414078176021576,1
-0.407365918159485,1
-0.401544213294983,1
-0.389533936977386,1
-0.369560867547989,1
-0.349960952997208,1
-0.316001772880554,1
-0.297408878803253,1
-0.285200953483582,1
-0.296910405158997,1
-0.279306799173355,1
-0.249099209904671,1
-0.235479831695557,1
-0.238795891404152,1
-0.272777140140533,1
-0.300304651260376,1
-0.310709595680237,1
-0.296578973531723,1
-0.290533542633057,1
-0.310092061758041,1
-0.356053024530411,1
-0.385072380304337,1
-0.403105705976486,1
-0.400049686431885,1
-0.397178769111633,1
-0.395687133073807,1
-0.405460804700851,1
-0.41564804315567,1
-0.409762412309647,1
-0.396501123905182,1
-0.374862164258957,1
-0.350506514310837,1
-0.32856085896492,1
-0.314771980047226,1
-0.30665785074234,1
-0.294084131717682,1
-0.285676121711731,1
-0.259311884641647,1
-0.223197922110558,1
-0.204311355948448,1
-0.183319270610809,1
-0.194232136011124,1
-0.210799977183342,1
-0.21830914914608,1
-0.226677417755127,1
-0.196448028087616,1
-0.284902215003967,1
-0.265120983123779,1
-0.237174332141876,1
-0.224164396524429,1
-0.220810160040855,1
-0.22569939494133,1
-0.231523245573044,1
-0.241088718175888,1
-0.253980606794357,1
-0.295363277196884,1
-0.329686224460602,1
-0.346457064151764,1
-0.37618687748909,1
-0.403994590044022,1
-0.410864949226379,1
-0.415934324264526,1
-0.42659193277359,1
-0.426072061061859,1
-0.419935792684555,1
-0.408849686384201,1
-0.396302670240402,1
-0.389424175024033,1
-0.363371878862381,1
-0.333392411470413,1
-0.293802350759506,1
-0.275571048259735,1
-0.265746146440506,1
-0.282799810171127,1
-0.273865103721619,1
-0.233440607786179,1
-0.212704911828041,1
-0.216916024684906,1
-0.2518530189991,1
-0.282406240701675,1
-0.297190546989441,1
-0.279172360897064,1
-0.266840130090714,1
-0.279975205659866,1
-0.326388984918594,1
-0.366112440824509,1
-0.399278819561005,1
-0.405111640691757,1
-0.408210456371307,1
-0.407343000173569,1
-0.416429489850998,1
-0.426944345235825,1
-0.425589680671692,1
-0.419237196445465,1
-0.397804409265518,1
-0.364490121603012,1
-0.323880106210709,1
-0.300328731536865,1
-0.289918780326843,1
-0.275226354598999,1
-0.25812503695488,1
-0.230954676866531,1
-0.214524626731873,1
-0.202911019325256,1
-0.2115398645401,1
-0.220384582877159,1
-0.23019540309906,1
-0.2384944409132,1
-0.215216472744942,1
-0.260113835334778,1
-0.281833082437515,1
-0.258558213710785,1
-0.243539676070213,1
-0.222991839051247,1
-0.215823143720627,1
-0.205542132258415,1
-0.222590610384941,1
-0.241566210985184,1
-0.260004132986069,1
-0.32482522726059,1
-0.348794043064117,1
-0.37251216173172,1
-0.411357879638672,1
-0.412809371948242,1
-0.422695904970169,1
-0.428451150655746,1
-0.431399703025818,1
-0.418678998947144,1
-0.407465189695358,1
-0.397017985582352,1
-0.389232695102692,1
-0.362554550170898,1
-0.315537124872208,1
-0.28314596414566,1
-0.268238067626953,1
-0.269265741109848,1
-0.295088082551956,1
-0.288334161043167,1
-0.247928902506828,1
-0.227223098278046,1
-0.225901767611504,1
-0.252890348434448,1
-0.282377153635025,1
-0.28602996468544,1
-0.266966223716736,1
-0.248253747820854,1
-0.255571722984314,1
-0.295404881238937,1
-0.337227642536163,1
-0.380621254444122,1
-0.398780167102814,1
-0.403124749660492,1
-0.417906224727631,1
-0.429627269506454,1
-0.441783577203751,1
-0.442524403333664,1
-0.439775377511978,1
-0.421270161867142,1
-0.385917961597443,1
-0.338376462459564,1
-0.301272690296173,1
-0.282683938741684,1
-0.248592048883438,1
-0.242495313286781,1
-0.238944321870804,1
-0.234825044870377,1
-0.237419664859772,1
-0.242837160825729,1
-0.246855452656746,1
-0.250164389610291,1
-0.225667059421539,1
-0.272967547178268,1
-0.258537501096725,1
-0.252788990736008,1
-0.246550649404526,1
-0.232068553566933,1
-0.21175143122673,1
-0.207374483346939,1
-0.221951484680176,1
-0.243983149528503,1
-0.264234840869904,1
-0.315975099802017,1
-0.340083479881287,1
-0.365128040313721,1
-0.408673942089081,1
-0.421550810337067,1
-0.429360866546631,1
-0.438244372606277,1
-0.437403917312622,1
-0.425532013177872,1
-0.408346474170685,1
-0.393378287553787,1
-0.393201440572739,1
-0.372909843921661,1
-0.325390756130219,1
-0.288784891366959,1
-0.276806533336639,1
-0.287747025489807,1
-0.310523957014084,1
-0.310073524713516,1
-0.281302720308304,1
-0.25790473818779,1
-0.258288025856018,1
-0.274594992399216,1
-0.292378634214401,1
-0.286420285701752,1
-0.259321987628937,1
-0.239982455968857,1
-0.245301470160484,1
-0.285843759775162,1
-0.331597983837128,1
-0.374630659818649,1
-0.391415476799011,1
-0.39910101890564,1
-0.412736624479294,1
-0.438829571008682,1
-0.450944751501083,1
-0.447594344615936,1
-0.448282122612,1
-0.426079869270325,1
-0.390489548444748,1
-0.344272673130035,1
-0.310059368610382,1
-0.28081026673317,1
-0.261108756065369,1
-0.255305379629135,1
-0.258683234453201,1
-0.248704105615616,1
-0.245848655700684,1
-0.241550356149673,1
-0.256499975919724,1
-0.257594794034958,1
-0.243954136967659,1
-0.205922722816467,1
-0.257705956697464,1
-0.276771456003189,1
-0.258652418851852,1
-0.256234377622604,1
-0.243432104587555,1
-0.221611365675926,1
-0.21487383544445,1
-0.203750684857368,1
-0.22310471534729,1
-0.243313565850258,1
-0.267573028802872,1
-0.341359555721283,1
-0.36955389380455,1
-0.414494663476944,1
-0.43543341755867,1
-0.438323199748993,1
-0.44658038020134,1
-0.440408974885941,1
-0.425930142402649,1
-0.400953561067581,1
-0.385983437299728,1
-0.394268602132797,1
-0.377976208925247,1
-0.343583464622498,1
-0.312362909317017,1
-0.294355690479279,1
-0.296436071395874,1
-0.314933121204376,1
-0.322173923254013,1
-0.308749407529831,1
-0.296088606119156,1
-0.296521902084351,1
-0.303799033164978,1
-0.310285031795502,1
-0.293521612882614,1
-0.266282290220261,1
-0.249799758195877,1
-0.263626396656036,1
-0.30295193195343,1
-0.341953754425049,1
-0.37390986084938,1
-0.38300359249115,1
-0.395096808671951,1
-0.412772506475449,1
-0.432429879903793,1
-0.445314317941666,1
-0.443611174821854,1
-0.453466325998306,1
-0.429212540388107,1
-0.395381301641464,1
-0.342045277357101,1
-0.307326585054398,1
-0.267070561647415,1
-0.272752165794373,1
-0.274695247411728,1
-0.259094595909119,1
-0.252793222665787,1
-0.241806179285049,1
-0.253696501255035,1
-0.25669065117836,1
-0.243756130337715,1
-0.211557820439339,1
-0.245886936783791,1
-0.25304988026619,1
-0.237920090556145,1
-0.239749744534492,1
-0.228753939270973,1
-0.222966849803925,1
-0.214159980416298,1
-0.226388648152351,1
-0.241504654288292,1
-0.254319757223129,1
-0.283818572759628,1
-0.334217965602875,1
-0.363596320152283,1
-0.41390585899353,1
-0.449136167764664,1
-0.465784281492233,1
-0.468151688575745,1
-0.464882910251617,1
-0.44832518696785,1
-0.419864118099213,1
-0.397095769643784,1
-0.39966207742691,1
-0.383177131414413,1
-0.363575160503387,1
-0.343572348356247,1
-0.319456607103348,1
-0.308310568332672,1
-0.318219244480133,1
-0.325770318508148,1
-0.315786689519882,1
-0.311129629611969,1
-0.311876058578491,1
-0.31855645775795,1
-0.31741738319397,1
-0.315307557582855,1
-0.296894907951355,1
-0.287973195314407,1
-0.306903541088104,1
-0.334141850471497,1
-0.358941227197647,1
-0.377351492643356,1
-0.392431229352951,1
-0.409450232982635,1
-0.420469105243683,1
-0.432803064584732,1
-0.435515910387039,1
-0.437317371368408,1
-0.446411520242691,1
-0.418664216995239,1
-0.37408459186554,1
-0.32349619269371,1
-0.298613041639328,1
-0.270553469657898,1
-0.28152784705162,1
-0.281394451856613,1
-0.272440314292908,1
-0.26201394200325,1
-0.244061157107353,1
-0.244403153657913,1
-0.26638451218605,1
-0.260440021753311,1
-0.223918542265892,1
-0.279437780380249,1
-0.239973425865173,1
-0.240102753043175,1
-0.239641726016998,1
-0.234921410679817,1
-0.23737807571888,1
-0.235601961612701,1
-0.247676745057106,1
-0.265120059251785,1
-0.27589339017868,1
-0.294272094964981,1
-0.309594601392746,1
-0.330571323633194,1
-0.35481795668602,1
-0.406070291996002,1
-0.452059239149094,1
-0.465468138456345,1
-0.469285517930984,1
-0.475321114063263,1
-0.459879666566849,1
-0.434181272983551,1
-0.408992856740952,1
-0.408901065587997,1
-0.39238315820694,1
-0.380701303482056,1
-0.369296252727509,1
-0.341961324214935,1
-0.319717884063721,1
-0.322142452001572,1
-0.315172910690308,1
-0.305945962667465,1
-0.30065244436264,1
-0.304704278707504,1
-0.313248008489609,1
-0.317560523748398,1
-0.320327281951904,1
-0.318397015333176,1
-0.311934798955917,1
-0.32954004406929,1
-0.351403176784515,1
-0.372329205274582,1
-0.396424800157547,1
-0.410697400569916,1
-0.423501640558243,1
-0.430220991373062,1
-0.426775842905045,1
-0.430384665727615,1
-0.422954231500626,1
-0.420715093612671,1
-0.390967279672623,1
-0.350383549928665,1
-0.308049231767654,1
-0.287532567977905,1
-0.281318753957748,1
-0.290217608213425,1
-0.28858295083046,1
-0.290792018175125,1
-0.280944436788559,1
-0.26908466219902,1
-0.253228634595871,1
-0.251203387975693,1
-0.272771745920181,1
-0.262767881155014,1
-0.226133286952972,1
-0.257597714662552,1
-0.239119499921799,1
-0.254194259643555,1
-0.257451981306076,1
-0.265324860811234,1
-0.265008509159088,1
-0.26933890581131,1
-0.286214768886566,1
-0.299407124519348,1
-0.305189371109009,1
-0.313934177160263,1
-0.323266208171844,1
-0.32306632399559,1
-0.345863103866577,1
-0.3979312479496,1
-0.442113429307938,1
-0.449128419160843,1
-0.46508577466011,1
-0.472050398588181,1
-0.473255276679993,1
-0.453218132257462,1
-0.430943995714188,1
-0.414294242858887,1
-0.397677034139633,1
-0.380161195993423,1
-0.366197407245636,1
-0.339509099721909,1
-0.318095475435257,1
-0.314841032028198,1
-0.305206835269928,1
-0.291448175907135,1
-0.288286536931992,1
-0.297752201557159,1
-0.304362148046494,1
-0.315649092197418,1
-0.332220077514648,1
-0.337113589048386,1
-0.332224428653717,1
-0.331094682216644,1
-0.344844549894333,1
-0.377566069364548,1
-0.411166906356812,1
-0.437807559967041,1
-0.446678876876831,1
-0.449833035469055,1
-0.431608408689499,1
-0.42212238907814,1
-0.414100825786591,1
-0.404074490070343,1
-0.378301680088043,1
-0.343126237392426,1
-0.314751148223877,1
-0.297698259353638,1
-0.300350964069366,1
-0.308890014886856,1
-0.300602167844772,1
-0.299473971128464,1
-0.303475707769394,1
-0.305946052074432,1
-0.29663148522377,1
-0.264122098684311,1
-0.280179470777512,1
-0.302003890275955,1
-0.239547237753868,1
-0.235976994037628,1
-0.250518947839737,1
-0.262750446796417,1
-0.273136526346207,1
-0.29110985994339,1
-0.29460421204567,1
-0.305117279291153,1
-0.318237453699112,1
-0.323007881641388,1
-0.3241046667099,1
-0.334833741188049,1
-0.330454409122467,1
-0.351209163665771,1
-0.391981720924377,1
-0.43111452460289,1
-0.439906388521194,1
-0.457615405321121,1
-0.47940981388092,1
-0.481333523988724,1
-0.474274694919586,1
-0.456046938896179,1
-0.435786783695221,1
-0.404949873685837,1
-0.381320029497147,1
-0.367170482873917,1
